country,country_name,year,variable,value,pop_code
FR,France,1939,bottom50_share,0.1697,999_j
FR,France,1940,bottom50_share,0.1659,999_j
FR,France,1941,bottom50_share,0.1692,999_j
FR,France,1942,bottom50_share,0.1806,999_j
FR,France,1943,bottom50_share,0.1957,999_j
FR,France,1944,bottom50_share,0.2011,999_j
FR,France,1945,bottom50_share,0.205,999_j
FR,France,1946,bottom50_share,0.1896,999_j
FR,France,1947,bottom50_share,0.1851,999_j
FR,France,1948,bottom50_share,0.1915,999_j
FR,France,1949,bottom50_share,0.1931,999_j
FR,France,1950,bottom50_share,0.1946,999_j
FR,France,1951,bottom50_share,0.1904,999_j
FR,France,1952,bottom50_share,0.188,999_j
FR,France,1953,bottom50_share,0.19,999_j
FR,France,1954,bottom50_share,0.1868,999_j
FR,France,1955,bottom50_share,0.1842,999_j
FR,France,1956,bottom50_share,0.1858,999_j
FR,France,1957,bottom50_share,0.184,999_j
FR,France,1958,bottom50_share,0.1857,999_j
FR,France,1959,bottom50_share,0.1798,999_j
FR,France,1960,bottom50_share,0.1809,999_j
FR,France,1961,bottom50_share,0.1794,999_j
FR,France,1962,bottom50_share,0.1806,999_j
FR,France,1963,bottom50_share,0.178,999_j
FR,France,1964,bottom50_share,0.1792,999_j
FR,France,1965,bottom50_share,0.1756,999_j
FR,France,1966,bottom50_share,0.1785,999_j
FR,France,1967,bottom50_share,0.1784,999_j
FR,France,1968,bottom50_share,0.1848,999_j
FR,France,1969,bottom50_share,0.1892,999_j
FR,France,1970,bottom50_share,0.1925,999_j
FR,France,1971,bottom50_share,0.1941,999_j
FR,France,1972,bottom50_share,0.1977,999_j
FR,France,1973,bottom50_share,0.1941,999_j
FR,France,1974,bottom50_share,0.1969,999_j
FR,France,1975,bottom50_share,0.2001,999_j
FR,France,1976,bottom50_share,0.2017,999_j
FR,France,1977,bottom50_share,0.2109,999_j
FR,France,1978,bottom50_share,0.2158,999_j
FR,France,1979,bottom50_share,0.2157,999_j
FR,France,1980,bottom50_share,0.2266,999_j
FR,France,1981,bottom50_share,0.2276,999_j
FR,France,1982,bottom50_share,0.2285,999_j
FR,France,1983,bottom50_share,0.2277,999_j
FR,France,1984,bottom50_share,0.2259,999_j
FR,France,1985,bottom50_share,0.2261,999_j
FR,France,1986,bottom50_share,0.2239,999_j
FR,France,1987,bottom50_share,0.223,999_j
FR,France,1988,bottom50_share,0.2225,999_j
FR,France,1989,bottom50_share,0.2176,999_j
FR,France,1990,bottom50_share,0.2153,999_j
FR,France,1991,bottom50_share,0.2194,999_j
FR,France,1992,bottom50_share,0.2168,999_j
FR,France,1993,bottom50_share,0.215,999_j
FR,France,1994,bottom50_share,0.2128,999_j
FR,France,1995,bottom50_share,0.2131,999_j
FR,France,1996,bottom50_share,0.2105,999_j
FR,France,1997,bottom50_share,0.2073,999_j
FR,France,1998,bottom50_share,0.2054,999_j
FR,France,1999,bottom50_share,0.2061,999_j
FR,France,2000,bottom50_share,0.2054,999_j
FR,France,2001,bottom50_share,0.2067,999_j
FR,France,2002,bottom50_share,0.2037,999_j
FR,France,2003,bottom50_share,0.2019,999_j
FR,France,2004,bottom50_share,0.1994,999_j
FR,France,2005,bottom50_share,0.2,999_j
FR,France,2006,bottom50_share,0.2021,999_j
FR,France,2007,bottom50_share,0.1985,999_j
FR,France,2008,bottom50_share,0.1979,999_j
FR,France,2009,bottom50_share,0.2032,999_j
FR,France,2010,bottom50_share,0.2023,999_j
FR,France,2011,bottom50_share,0.2043,999_j
FR,France,2012,bottom50_share,0.2082,999_j
FR,France,2013,bottom50_share,0.2092,999_j
FR,France,2014,bottom50_share,0.2112,999_j
FR,France,2015,bottom50_share,0.2055,999_j
FR,France,2016,bottom50_share,0.2065,999_j
FR,France,2017,bottom50_share,0.2059,999_j
FR,France,2018,bottom50_share,0.2034,999_j
FR,France,2019,bottom50_share,0.2048,999_j
FR,France,2020,bottom50_share,0.2055,999_j
FR,France,2021,bottom50_share,0.2026,999_j
FR,France,2022,bottom50_share,0.2034,999_j
FR,France,2023,bottom50_share,0.203,999_j
FR,France,2024,bottom50_share,0.203,999_j
FR,France,1820,top10_share,0.509,999_j
FR,France,1850,top10_share,0.5168,999_j
FR,France,1880,top10_share,0.5189,999_j
FR,France,1900,top10_share,0.4942,999_j
FR,France,1910,top10_share,0.5184,999_j
FR,France,1915,top10_share,0.4867,999_j
FR,France,1916,top10_share,0.5067,999_j
FR,France,1917,top10_share,0.5045,999_j
FR,France,1918,top10_share,0.4754,999_j
FR,France,1919,top10_share,0.4851,999_j
FR,France,1920,top10_share,0.4747,999_j
FR,France,1921,top10_share,0.4633,999_j
FR,France,1922,top10_share,0.4784,999_j
FR,France,1923,top10_share,0.4967,999_j
FR,France,1924,top10_share,0.4793,999_j
FR,France,1925,top10_share,0.4723,999_j
FR,France,1926,top10_share,0.4568,999_j
FR,France,1927,top10_share,0.4699,999_j
FR,France,1928,top10_share,0.4692,999_j
FR,France,1929,top10_share,0.4549,999_j
FR,France,1930,top10_share,0.4321,999_j
FR,France,1931,top10_share,0.4287,999_j
FR,France,1932,top10_share,0.4503,999_j
FR,France,1933,top10_share,0.4689,999_j
FR,France,1934,top10_share,0.4751,999_j
FR,France,1935,top10_share,0.4853,999_j
FR,France,1936,top10_share,0.4593,999_j
FR,France,1937,top10_share,0.4523,999_j
FR,France,1938,top10_share,0.4398,999_j
FR,France,1939,top10_share,0.4143,999_j
FR,France,1940,top10_share,0.4246,999_j
FR,France,1941,top10_share,0.4127,999_j
FR,France,1942,top10_share,0.3855,999_j
FR,France,1943,top10_share,0.3477,999_j
FR,France,1944,top10_share,0.3253,999_j
FR,France,1945,top10_share,0.3137,999_j
FR,France,1946,top10_share,0.3472,999_j
FR,France,1947,top10_share,0.3598,999_j
FR,France,1948,top10_share,0.3401,999_j
FR,France,1949,top10_share,0.3422,999_j
FR,France,1950,top10_share,0.3406,999_j
FR,France,1951,top10_share,0.3488,999_j
FR,France,1952,top10_share,0.3562,999_j
FR,France,1953,top10_share,0.3538,999_j
FR,France,1954,top10_share,0.3605,999_j
FR,France,1955,top10_share,0.3672,999_j
FR,France,1956,top10_share,0.3625,999_j
FR,France,1957,top10_share,0.3673,999_j
FR,France,1958,top10_share,0.3585,999_j
FR,France,1959,top10_share,0.3791,999_j
FR,France,1960,top10_share,0.3794,999_j
FR,France,1961,top10_share,0.3841,999_j
FR,France,1962,top10_share,0.3727,999_j
FR,France,1963,top10_share,0.3725,999_j
FR,France,1964,top10_share,0.3789,999_j
FR,France,1965,top10_share,0.3824,999_j
FR,France,1966,top10_share,0.3721,999_j
FR,France,1967,top10_share,0.3703,999_j
FR,France,1968,top10_share,0.3565,999_j
FR,France,1969,top10_share,0.3478,999_j
FR,France,1970,top10_share,0.3446,999_j
FR,France,1971,top10_share,0.3411,999_j
FR,France,1972,top10_share,0.3387,999_j
FR,France,1973,top10_share,0.3455,999_j
FR,France,1974,top10_share,0.3411,999_j
FR,France,1975,top10_share,0.3362,999_j
FR,France,1976,top10_share,0.3317,999_j
FR,France,1977,top10_share,0.3167,999_j
FR,France,1978,top10_share,0.3104,999_j
FR,France,1979,top10_share,0.321,999_j
FR,France,1980,top10_share,0.2876,999_j
FR,France,1981,top10_share,0.2854,999_j
FR,France,1982,top10_share,0.2826,999_j
FR,France,1983,top10_share,0.2833,999_j
FR,France,1984,top10_share,0.285,999_j
FR,France,1985,top10_share,0.2891,999_j
FR,France,1986,top10_share,0.2978,999_j
FR,France,1987,top10_share,0.3032,999_j
FR,France,1988,top10_share,0.3078,999_j
FR,France,1989,top10_share,0.315,999_j
FR,France,1990,top10_share,0.3156,999_j
FR,France,1991,top10_share,0.3107,999_j
FR,France,1992,top10_share,0.3077,999_j
FR,France,1993,top10_share,0.3065,999_j
FR,France,1994,top10_share,0.312,999_j
FR,France,1995,top10_share,0.3132,999_j
FR,France,1996,top10_share,0.3222,999_j
FR,France,1997,top10_share,0.3262,999_j
FR,France,1998,top10_share,0.3329,999_j
FR,France,1999,top10_share,0.3325,999_j
FR,France,2000,top10_share,0.3359,999_j
FR,France,2001,top10_share,0.3378,999_j
FR,France,2002,top10_share,0.3361,999_j
FR,France,2003,top10_share,0.3375,999_j
FR,France,2004,top10_share,0.3431,999_j
FR,France,2005,top10_share,0.3426,999_j
FR,France,2006,top10_share,0.3403,999_j
FR,France,2007,top10_share,0.3492,999_j
FR,France,2008,top10_share,0.352,999_j
FR,France,2009,top10_share,0.333,999_j
FR,France,2010,top10_share,0.3381,999_j
FR,France,2011,top10_share,0.3392,999_j
FR,France,2012,top10_share,0.3292,999_j
FR,France,2013,top10_share,0.3233,999_j
FR,France,2014,top10_share,0.3249,999_j
FR,France,2015,top10_share,0.3334,999_j
FR,France,2016,top10_share,0.3338,999_j
FR,France,2017,top10_share,0.3364,999_j
FR,France,2018,top10_share,0.3433,999_j
FR,France,2019,top10_share,0.3406,999_j
FR,France,2020,top10_share,0.3384,999_j
FR,France,2021,top10_share,0.349,999_j
FR,France,2022,top10_share,0.344,999_j
FR,France,2023,top10_share,0.3403,999_j
FR,France,2024,top10_share,0.3403,999_j
FR,France,1820,top1_share,0.197,999_j
FR,France,1850,top1_share,0.208,999_j
FR,France,1880,top1_share,0.215,999_j
FR,France,1900,top1_share,0.2369,999_j
FR,France,1910,top1_share,0.2273,999_j
FR,France,1915,top1_share,0.1989,999_j
FR,France,1916,top1_share,0.2293,999_j
FR,France,1917,top1_share,0.2266,999_j
FR,France,1918,top1_share,0.2014,999_j
FR,France,1919,top1_share,0.2104,999_j
FR,France,1920,top1_share,0.2013,999_j
FR,France,1921,top1_share,0.1919,999_j
FR,France,1922,top1_share,0.21,999_j
FR,France,1923,top1_share,0.2334,999_j
FR,France,1924,top1_share,0.2164,999_j
FR,France,1925,top1_share,0.2102,999_j
FR,France,1926,top1_share,0.2065,999_j
FR,France,1927,top1_share,0.2135,999_j
FR,France,1928,top1_share,0.2149,999_j
FR,France,1929,top1_share,0.2012,999_j
FR,France,1930,top1_share,0.1733,999_j
FR,France,1931,top1_share,0.1655,999_j
FR,France,1932,top1_share,0.1696,999_j
FR,France,1933,top1_share,0.1775,999_j
FR,France,1934,top1_share,0.1772,999_j
FR,France,1935,top1_share,0.1847,999_j
FR,France,1936,top1_share,0.1739,999_j
FR,France,1937,top1_share,0.1755,999_j
FR,France,1938,top1_share,0.1661,999_j
FR,France,1939,top1_share,0.1651,999_j
FR,France,1940,top1_share,0.1688,999_j
FR,France,1941,top1_share,0.1612,999_j
FR,France,1942,top1_share,0.1475,999_j
FR,France,1943,top1_share,0.1192,999_j
FR,France,1944,top1_share,0.1006,999_j
FR,France,1945,top1_share,0.0854,999_j
FR,France,1946,top1_share,0.1051,999_j
FR,France,1947,top1_share,0.1079,999_j
FR,France,1948,top1_share,0.0999,999_j
FR,France,1949,top1_share,0.1035,999_j
FR,France,1950,top1_share,0.1043,999_j
FR,France,1951,top1_share,0.1079,999_j
FR,France,1952,top1_share,0.1105,999_j
FR,France,1953,top1_share,0.1094,999_j
FR,France,1954,top1_share,0.1114,999_j
FR,France,1955,top1_share,0.1136,999_j
FR,France,1956,top1_share,0.1106,999_j
FR,France,1957,top1_share,0.1133,999_j
FR,France,1958,top1_share,0.1046,999_j
FR,France,1959,top1_share,0.1132,999_j
FR,France,1960,top1_share,0.1153,999_j
FR,France,1961,top1_share,0.1165,999_j
FR,France,1962,top1_share,0.1105,999_j
FR,France,1963,top1_share,0.1082,999_j
FR,France,1964,top1_share,0.1094,999_j
FR,France,1965,top1_share,0.1103,999_j
FR,France,1966,top1_share,0.1082,999_j
FR,France,1967,top1_share,0.1081,999_j
FR,France,1968,top1_share,0.1026,999_j
FR,France,1969,top1_share,0.1,999_j
FR,France,1970,top1_share,0.0976,999_j
FR,France,1971,top1_share,0.0978,999_j
FR,France,1972,top1_share,0.096,999_j
FR,France,1973,top1_share,0.102,999_j
FR,France,1974,top1_share,0.0984,999_j
FR,France,1975,top1_share,0.092,999_j
FR,France,1976,top1_share,0.0922,999_j
FR,France,1977,top1_share,0.0865,999_j
FR,France,1978,top1_share,0.084,999_j
FR,France,1979,top1_share,0.0875,999_j
FR,France,1980,top1_share,0.0754,999_j
FR,France,1981,top1_share,0.0734,999_j
FR,France,1982,top1_share,0.0703,999_j
FR,France,1983,top1_share,0.0698,999_j
FR,France,1984,top1_share,0.0701,999_j
FR,France,1985,top1_share,0.0727,999_j
FR,France,1986,top1_share,0.0784,999_j
FR,France,1987,top1_share,0.0822,999_j
FR,France,1988,top1_share,0.0844,999_j
FR,France,1989,top1_share,0.0891,999_j
FR,France,1990,top1_share,0.0897,999_j
FR,France,1991,top1_share,0.0903,999_j
FR,France,1992,top1_share,0.0872,999_j
FR,France,1993,top1_share,0.0866,999_j
FR,France,1994,top1_share,0.0913,999_j
FR,France,1995,top1_share,0.0929,999_j
FR,France,1996,top1_share,0.1022,999_j
FR,France,1997,top1_share,0.1067,999_j
FR,France,1998,top1_share,0.1118,999_j
FR,France,1999,top1_share,0.1105,999_j
FR,France,2000,top1_share,0.1133,999_j
FR,France,2001,top1_share,0.115,999_j
FR,France,2002,top1_share,0.1108,999_j
FR,France,2003,top1_share,0.112,999_j
FR,France,2004,top1_share,0.1171,999_j
FR,France,2005,top1_share,0.1152,999_j
FR,France,2006,top1_share,0.1117,999_j
FR,France,2007,top1_share,0.1185,999_j
FR,France,2008,top1_share,0.1209,999_j
FR,France,2009,top1_share,0.1036,999_j
FR,France,2010,top1_share,0.1102,999_j
FR,France,2011,top1_share,0.1124,999_j
FR,France,2012,top1_share,0.1024,999_j
FR,France,2013,top1_share,0.0955,999_j
FR,France,2014,top1_share,0.0979,999_j
FR,France,2015,top1_share,0.1034,999_j
FR,France,2016,top1_share,0.1039,999_j
FR,France,2017,top1_share,0.1079,999_j
FR,France,2018,top1_share,0.1175,999_j
FR,France,2019,top1_share,0.1139,999_j
FR,France,2020,top1_share,0.1115,999_j
FR,France,2021,top1_share,0.1272,999_j
FR,France,2022,top1_share,0.121,999_j
FR,France,2023,top1_share,0.1182,999_j
FR,France,2024,top1_share,0.1182,999_j
GB,United Kingdom,1820,bottom50_share,0.1659,999_j
GB,United Kingdom,1850,bottom50_share,0.1646,999_j
GB,United Kingdom,1880,bottom50_share,0.1541,999_j
GB,United Kingdom,1900,bottom50_share,0.1527,999_j
GB,United Kingdom,1908,bottom50_share,0.1572,999_j
GB,United Kingdom,1909,bottom50_share,0.1575,999_j
GB,United Kingdom,1910,bottom50_share,0.1579,999_j
GB,United Kingdom,1911,bottom50_share,0.1586,999_j
GB,United Kingdom,1912,bottom50_share,0.1606,999_j
GB,United Kingdom,1913,bottom50_share,0.1603,999_j
GB,United Kingdom,1914,bottom50_share,0.1623,999_j
GB,United Kingdom,1915,bottom50_share,0.1644,999_j
GB,United Kingdom,1916,bottom50_share,0.1641,999_j
GB,United Kingdom,1917,bottom50_share,0.1665,999_j
GB,United Kingdom,1918,bottom50_share,0.1687,999_j
GB,United Kingdom,1919,bottom50_share,0.1687,999_j
GB,United Kingdom,1920,bottom50_share,0.1716,999_j
GB,United Kingdom,1921,bottom50_share,0.1769,999_j
GB,United Kingdom,1922,bottom50_share,0.1828,999_j
GB,United Kingdom,1923,bottom50_share,0.1864,999_j
GB,United Kingdom,1924,bottom50_share,0.1928,999_j
GB,United Kingdom,1925,bottom50_share,0.1993,999_j
GB,United Kingdom,1926,bottom50_share,0.2033,999_j
GB,United Kingdom,1927,bottom50_share,0.2096,999_j
GB,United Kingdom,1928,bottom50_share,0.2158,999_j
GB,United Kingdom,1929,bottom50_share,0.2204,999_j
GB,United Kingdom,1930,bottom50_share,0.228,999_j
GB,United Kingdom,1931,bottom50_share,0.2285,999_j
GB,United Kingdom,1932,bottom50_share,0.227,999_j
GB,United Kingdom,1933,bottom50_share,0.2282,999_j
GB,United Kingdom,1934,bottom50_share,0.2269,999_j
GB,United Kingdom,1935,bottom50_share,0.2252,999_j
GB,United Kingdom,1936,bottom50_share,0.2236,999_j
GB,United Kingdom,1937,bottom50_share,0.2241,999_j
GB,United Kingdom,1938,bottom50_share,0.2232,999_j
GB,United Kingdom,1939,bottom50_share,0.2218,999_j
GB,United Kingdom,1940,bottom50_share,0.2228,999_j
GB,United Kingdom,1941,bottom50_share,0.2237,999_j
GB,United Kingdom,1942,bottom50_share,0.2227,999_j
GB,United Kingdom,1943,bottom50_share,0.2245,999_j
GB,United Kingdom,1944,bottom50_share,0.2237,999_j
GB,United Kingdom,1945,bottom50_share,0.2227,999_j
GB,United Kingdom,1946,bottom50_share,0.2213,999_j
GB,United Kingdom,1947,bottom50_share,0.2221,999_j
GB,United Kingdom,1948,bottom50_share,0.2223,999_j
GB,United Kingdom,1949,bottom50_share,0.2232,999_j
GB,United Kingdom,1950,bottom50_share,0.2218,999_j
GB,United Kingdom,1951,bottom50_share,0.2232,999_j
GB,United Kingdom,1952,bottom50_share,0.223,999_j
GB,United Kingdom,1953,bottom50_share,0.2251,999_j
GB,United Kingdom,1954,bottom50_share,0.2252,999_j
GB,United Kingdom,1955,bottom50_share,0.2251,999_j
GB,United Kingdom,1956,bottom50_share,0.227,999_j
GB,United Kingdom,1957,bottom50_share,0.2271,999_j
GB,United Kingdom,1958,bottom50_share,0.2271,999_j
GB,United Kingdom,1959,bottom50_share,0.228,999_j
GB,United Kingdom,1960,bottom50_share,0.2276,999_j
GB,United Kingdom,1962,bottom50_share,0.2289,999_j
GB,United Kingdom,1963,bottom50_share,0.2293,999_j
GB,United Kingdom,1964,bottom50_share,0.2297,999_j
GB,United Kingdom,1965,bottom50_share,0.2304,999_j
GB,United Kingdom,1966,bottom50_share,0.2314,999_j
GB,United Kingdom,1967,bottom50_share,0.2322,999_j
GB,United Kingdom,1968,bottom50_share,0.2328,999_j
GB,United Kingdom,1969,bottom50_share,0.2333,999_j
GB,United Kingdom,1970,bottom50_share,0.2306,999_j
GB,United Kingdom,1971,bottom50_share,0.2348,999_j
GB,United Kingdom,1972,bottom50_share,0.2352,999_j
GB,United Kingdom,1973,bottom50_share,0.2356,999_j
GB,United Kingdom,1974,bottom50_share,0.2369,999_j
GB,United Kingdom,1975,bottom50_share,0.2375,999_j
GB,United Kingdom,1976,bottom50_share,0.2388,999_j
GB,United Kingdom,1977,bottom50_share,0.2391,999_j
GB,United Kingdom,1978,bottom50_share,0.2396,999_j
GB,United Kingdom,1979,bottom50_share,0.2399,999_j
GB,United Kingdom,1980,bottom50_share,0.2257,999_j
GB,United Kingdom,1981,bottom50_share,0.2257,999_j
GB,United Kingdom,1982,bottom50_share,0.2253,999_j
GB,United Kingdom,1983,bottom50_share,0.2219,999_j
GB,United Kingdom,1984,bottom50_share,0.218,999_j
GB,United Kingdom,1985,bottom50_share,0.2156,999_j
GB,United Kingdom,1986,bottom50_share,0.2148,999_j
GB,United Kingdom,1987,bottom50_share,0.2125,999_j
GB,United Kingdom,1988,bottom50_share,0.2085,999_j
GB,United Kingdom,1989,bottom50_share,0.2094,999_j
GB,United Kingdom,1990,bottom50_share,0.1952,999_j
GB,United Kingdom,1991,bottom50_share,0.1923,999_j
GB,United Kingdom,1992,bottom50_share,0.1919,999_j
GB,United Kingdom,1993,bottom50_share,0.1893,999_j
GB,United Kingdom,1994,bottom50_share,0.1923,999_j
GB,United Kingdom,1995,bottom50_share,0.1871,999_j
GB,United Kingdom,1996,bottom50_share,0.187,999_j
GB,United Kingdom,1997,bottom50_share,0.1871,999_j
GB,United Kingdom,1998,bottom50_share,0.1859,999_j
GB,United Kingdom,1999,bottom50_share,0.1824,999_j
GB,United Kingdom,2000,bottom50_share,0.1875,999_j
GB,United Kingdom,2001,bottom50_share,0.1851,999_j
GB,United Kingdom,2002,bottom50_share,0.1846,999_j
GB,United Kingdom,2003,bottom50_share,0.1804,999_j
GB,United Kingdom,2004,bottom50_share,0.1849,999_j
GB,United Kingdom,2005,bottom50_share,0.1815,999_j
GB,United Kingdom,2006,bottom50_share,0.1799,999_j
GB,United Kingdom,2007,bottom50_share,0.1835,999_j
GB,United Kingdom,2008,bottom50_share,0.1861,999_j
GB,United Kingdom,2009,bottom50_share,0.1763,999_j
GB,United Kingdom,2010,bottom50_share,0.1976,999_j
GB,United Kingdom,2011,bottom50_share,0.1944,999_j
GB,United Kingdom,2012,bottom50_share,0.1878,999_j
GB,United Kingdom,2013,bottom50_share,0.1829,999_j
GB,United Kingdom,2014,bottom50_share,0.1931,999_j
GB,United Kingdom,2015,bottom50_share,0.1986,999_j
GB,United Kingdom,2016,bottom50_share,0.2002,999_j
GB,United Kingdom,2017,bottom50_share,0.2034,999_j
GB,United Kingdom,2018,bottom50_share,0.2019,999_j
GB,United Kingdom,2019,bottom50_share,0.2029,999_j
GB,United Kingdom,2020,bottom50_share,0.2029,999_j
GB,United Kingdom,2021,bottom50_share,0.2017,999_j
GB,United Kingdom,2022,bottom50_share,0.202,999_j
GB,United Kingdom,2023,bottom50_share,0.2043,999_j
GB,United Kingdom,2024,bottom50_share,0.2043,999_j
GB,United Kingdom,1820,top10_share,0.496,999_j
GB,United Kingdom,1850,top10_share,0.5,999_j
GB,United Kingdom,1880,top10_share,0.532,999_j
GB,United Kingdom,1900,top10_share,0.5362,999_j
GB,United Kingdom,1908,top10_share,0.5227,999_j
GB,United Kingdom,1909,top10_share,0.5217,999_j
GB,United Kingdom,1910,top10_share,0.5203,999_j
GB,United Kingdom,1911,top10_share,0.5173,999_j
GB,United Kingdom,1912,top10_share,0.5103,999_j
GB,United Kingdom,1913,top10_share,0.5104,999_j
GB,United Kingdom,1914,top10_share,0.5034,999_j
GB,United Kingdom,1915,top10_share,0.496,999_j
GB,United Kingdom,1916,top10_share,0.496,999_j
GB,United Kingdom,1917,top10_share,0.4877,999_j
GB,United Kingdom,1918,top10_share,0.4803,999_j
GB,United Kingdom,1919,top10_share,0.4793,999_j
GB,United Kingdom,1920,top10_share,0.4693,999_j
GB,United Kingdom,1921,top10_share,0.4656,999_j
GB,United Kingdom,1922,top10_share,0.46,999_j
GB,United Kingdom,1923,top10_share,0.4612,999_j
GB,United Kingdom,1924,top10_share,0.4542,999_j
GB,United Kingdom,1925,top10_share,0.4468,999_j
GB,United Kingdom,1926,top10_share,0.4465,999_j
GB,United Kingdom,1927,top10_share,0.44,999_j
GB,United Kingdom,1928,top10_share,0.4335,999_j
GB,United Kingdom,1929,top10_share,0.4314,999_j
GB,United Kingdom,1930,top10_share,0.4217,999_j
GB,United Kingdom,1931,top10_share,0.4116,999_j
GB,United Kingdom,1932,top10_share,0.4067,999_j
GB,United Kingdom,1933,top10_share,0.3948,999_j
GB,United Kingdom,1934,top10_share,0.3893,999_j
GB,United Kingdom,1935,top10_share,0.3852,999_j
GB,United Kingdom,1936,top10_share,0.3807,999_j
GB,United Kingdom,1937,top10_share,0.3706,999_j
GB,United Kingdom,1938,top10_share,0.3644,999_j
GB,United Kingdom,1939,top10_share,0.3594,999_j
GB,United Kingdom,1940,top10_share,0.3476,999_j
GB,United Kingdom,1941,top10_share,0.3427,999_j
GB,United Kingdom,1942,top10_share,0.3431,999_j
GB,United Kingdom,1943,top10_share,0.3355,999_j
GB,United Kingdom,1944,top10_share,0.3352,999_j
GB,United Kingdom,1945,top10_share,0.3357,999_j
GB,United Kingdom,1946,top10_share,0.3375,999_j
GB,United Kingdom,1947,top10_share,0.3326,999_j
GB,United Kingdom,1948,top10_share,0.3298,999_j
GB,United Kingdom,1949,top10_share,0.3245,999_j
GB,United Kingdom,1950,top10_share,0.3265,999_j
GB,United Kingdom,1951,top10_share,0.3223,999_j
GB,United Kingdom,1952,top10_share,0.3227,999_j
GB,United Kingdom,1953,top10_share,0.3164,999_j
GB,United Kingdom,1954,top10_share,0.3161,999_j
GB,United Kingdom,1955,top10_share,0.3162,999_j
GB,United Kingdom,1956,top10_share,0.3107,999_j
GB,United Kingdom,1957,top10_share,0.3103,999_j
GB,United Kingdom,1958,top10_share,0.3103,999_j
GB,United Kingdom,1959,top10_share,0.3075,999_j
GB,United Kingdom,1960,top10_share,0.3087,999_j
GB,United Kingdom,1962,top10_share,0.3056,999_j
GB,United Kingdom,1963,top10_share,0.305,999_j
GB,United Kingdom,1964,top10_share,0.3043,999_j
GB,United Kingdom,1965,top10_share,0.3026,999_j
GB,United Kingdom,1966,top10_share,0.3,999_j
GB,United Kingdom,1967,top10_share,0.298,999_j
GB,United Kingdom,1968,top10_share,0.2966,999_j
GB,United Kingdom,1969,top10_share,0.2955,999_j
GB,United Kingdom,1970,top10_share,0.2997,999_j
GB,United Kingdom,1971,top10_share,0.2917,999_j
GB,United Kingdom,1972,top10_share,0.291,999_j
GB,United Kingdom,1973,top10_share,0.2905,999_j
GB,United Kingdom,1974,top10_share,0.287,999_j
GB,United Kingdom,1975,top10_share,0.2855,999_j
GB,United Kingdom,1976,top10_share,0.282,999_j
GB,United Kingdom,1977,top10_share,0.2816,999_j
GB,United Kingdom,1978,top10_share,0.2806,999_j
GB,United Kingdom,1979,top10_share,0.2799,999_j
GB,United Kingdom,1980,top10_share,0.2848,999_j
GB,United Kingdom,1981,top10_share,0.2848,999_j
GB,United Kingdom,1982,top10_share,0.2866,999_j
GB,United Kingdom,1983,top10_share,0.2905,999_j
GB,United Kingdom,1984,top10_share,0.2964,999_j
GB,United Kingdom,1985,top10_share,0.2974,999_j
GB,United Kingdom,1986,top10_share,0.2989,999_j
GB,United Kingdom,1987,top10_share,0.3023,999_j
GB,United Kingdom,1988,top10_share,0.3095,999_j
GB,United Kingdom,1989,top10_share,0.3095,999_j
GB,United Kingdom,1990,top10_share,0.3291,999_j
GB,United Kingdom,1991,top10_share,0.3356,999_j
GB,United Kingdom,1992,top10_share,0.3363,999_j
GB,United Kingdom,1993,top10_share,0.3423,999_j
GB,United Kingdom,1994,top10_share,0.3435,999_j
GB,United Kingdom,1995,top10_share,0.3449,999_j
GB,United Kingdom,1996,top10_share,0.3564,999_j
GB,United Kingdom,1997,top10_share,0.3562,999_j
GB,United Kingdom,1998,top10_share,0.3662,999_j
GB,United Kingdom,1999,top10_share,0.3676,999_j
GB,United Kingdom,2000,top10_share,0.3597,999_j
GB,United Kingdom,2001,top10_share,0.363,999_j
GB,United Kingdom,2002,top10_share,0.3659,999_j
GB,United Kingdom,2003,top10_share,0.3781,999_j
GB,United Kingdom,2004,top10_share,0.3721,999_j
GB,United Kingdom,2005,top10_share,0.384,999_j
GB,United Kingdom,2006,top10_share,0.3873,999_j
GB,United Kingdom,2007,top10_share,0.3876,999_j
GB,United Kingdom,2008,top10_share,0.3707,999_j
GB,United Kingdom,2009,top10_share,0.3865,999_j
GB,United Kingdom,2010,top10_share,0.3484,999_j
GB,United Kingdom,2011,top10_share,0.358,999_j
GB,United Kingdom,2012,top10_share,0.3669,999_j
GB,United Kingdom,2013,top10_share,0.3881,999_j
GB,United Kingdom,2014,top10_share,0.3686,999_j
GB,United Kingdom,2015,top10_share,0.3569,999_j
GB,United Kingdom,2016,top10_share,0.3572,999_j
GB,United Kingdom,2017,top10_share,0.3612,999_j
GB,United Kingdom,2018,top10_share,0.3612,999_j
GB,United Kingdom,2019,top10_share,0.3579,999_j
GB,United Kingdom,2020,top10_share,0.3579,999_j
GB,United Kingdom,2021,top10_share,0.36,999_j
GB,United Kingdom,2022,top10_share,0.3625,999_j
GB,United Kingdom,2023,top10_share,0.3622,999_j
GB,United Kingdom,2024,top10_share,0.3622,999_j
GB,United Kingdom,1820,top1_share,0.248,999_j
GB,United Kingdom,1850,top1_share,0.25,999_j
GB,United Kingdom,1880,top1_share,0.266,999_j
GB,United Kingdom,1900,top1_share,0.276,999_j
GB,United Kingdom,1908,top1_share,0.27,999_j
GB,United Kingdom,1909,top1_share,0.2703,999_j
GB,United Kingdom,1910,top1_share,0.27,999_j
