y1_year,y2_year,y2_statefips,y1_statefips,y1_state,y1_state_name,n1,n2,AGI
2011,2012,01,96,AL,AL Total Migration US and Foreign,50357,103106,2167719
2011,2012,01,97,AL,AL Total Migration US,49341,100777,2118535
2011,2012,01,98,AL,AL Total Migration Foreign,1016,2329,49184
2011,2012,01,01,AL,AL Non-migrants,1584665,3603439,87222478
2011,2012,01,13,GA,GEORGIA,9726,19988,334270
2011,2012,01,12,FL,FLORIDA,8039,14729,279695
2011,2012,01,47,TN,TENNESSEE,3661,7576,155251
2011,2012,01,48,TX,TEXAS,3166,6773,168283
2011,2012,01,28,MS,MISSISSIPPI,2792,6016,112949
2011,2012,01,06,CA,CALIFORNIA,1701,3451,80533
2011,2012,01,37,NC,NORTH CAROLINA,1603,3542,70304
2011,2012,01,51,VA,VIRGINIA,1490,3264,98155
2011,2012,01,22,LA,LOUISIANA,1323,2743,66179
2011,2012,01,36,NY,NEW YORK,1175,2350,47715
2011,2012,01,26,MI,MICHIGAN,1063,2099,38535
2011,2012,01,39,OH,OHIO,1031,2036,41821
2011,2012,01,57,FR,Foreign,1016,2329,49184
2011,2012,01,17,IL,ILLINOIS,1011,1905,52113
2011,2012,01,45,SC,SOUTH CAROLINA,971,2108,43175
2011,2012,01,21,KY,KENTUCKY,931,2133,39704
2011,2012,01,18,IN,INDIANA,748,1578,31040
2011,2012,01,42,PA,PENNSYLVANIA,641,1231,28554
2011,2012,01,29,MO,MISSOURI,636,1328,29570
2011,2012,01,08,CO,COLORADO,624,1335,37114
2011,2012,01,53,WA,WASHINGTON,591,1263,29368
2011,2012,01,24,MD,MARYLAND,557,1065,33861
2011,2012,01,04,AZ,ARIZONA,515,1054,29965
2011,2012,01,05,AR,ARKANSAS,507,1080,26362
2011,2012,01,40,OK,OKLAHOMA,444,989,28273
2011,2012,01,34,NJ,NEW JERSEY,417,811,20986
2011,2012,01,20,KS,KANSAS,388,976,16998
2011,2012,01,55,WI,WISCONSIN,291,543,24791
2011,2012,01,15,HI,HAWAII,270,665,12070
2011,2012,01,25,MA,MASSACHUSETTS,251,438,11867
2011,2012,01,32,NV,NEVADA,236,464,12379
2011,2012,01,27,MN,MINNESOTA,230,428,11236
2011,2012,01,02,AK,ALASKA,227,553,10230
2011,2012,01,09,CT,CONNECTICUT,224,451,10054
2011,2012,01,35,NM,NEW MEXICO,219,495,9985
2011,2012,01,19,IA,IOWA,208,407,9393
2011,2012,01,54,WV,WEST VIRGINIA,165,349,7830
2011,2012,01,49,UT,UTAH,162,388,6823
2011,2012,01,31,NE,NEBRASKA,139,331,6823
2011,2012,01,41,OR,OREGON,121,223,4191
2011,2012,01,11,DC,DISTRICT OF COLUMBIA,115,164,6765
2011,2012,01,16,ID,IDAHO,98,225,3713
2011,2012,01,56,WY,WYOMING,90,179,3867
2011,2012,01,23,ME,MAINE,87,164,4759
2011,2012,01,30,MT,MONTANA,84,151,3114
2011,2012,01,33,NH,NEW HAMPSHIRE,78,141,3898
2011,2012,01,10,DE,DELAWARE,74,183,4034
2011,2012,01,46,SD,SOUTH DAKOTA,72,126,3436
2011,2012,01,38,ND,NORTH DAKOTA,58,108,2631
2011,2012,01,44,RI,RHODE ISLAND,51,115,1876
2011,2012,01,50,VT,VERMONT,40,63,2001
2011,2012,02,96,AK,AK Total Migration US and Foreign,18130,34228,742719
2011,2012,02,97,AK,AK Total Migration US,17417,32832,712778
2011,2012,02,98,AK,AK Total Migration Foreign,713,1396,29941
2011,2012,02,02,AK,AK Non-migrants,258223,547464,18646593
2011,2012,02,12,FL,FLORIDA,1699,2424,53449
2011,2012,02,53,WA,WASHINGTON,1629,2962,69500
2011,2012,02,06,CA,CALIFORNIA,1619,3070,58351
2011,2012,02,48,TX,TEXAS,1340,2949,71298
2011,2012,02,41,OR,OREGON,797,1356,31067
2011,2012,02,57,FR,Foreign,713,1396,29941
2011,2012,02,08,CO,COLORADO,589,1156,25889
2011,2012,02,04,AZ,ARIZONA,589,1063,30166
2011,2012,02,13,GA,GEORGIA,587,1202,21639
2011,2012,02,37,NC,NORTH CAROLINA,528,1177,18116
2011,2012,02,36,NY,NEW YORK,438,696,16627
2011,2012,02,51,VA,VIRGINIA,408,884,20162
2011,2012,02,26,MI,MICHIGAN,375,698,13725
2011,2012,02,16,ID,IDAHO,360,755,17338
2011,2012,02,15,HI,HAWAII,358,780,13438
2011,2012,02,27,MN,MINNESOTA,331,556,12559
2011,2012,02,30,MT,MONTANA,320,559,10438
2011,2012,02,32,NV,NEVADA,317,557,13246
2011,2012,02,42,PA,PENNSYLVANIA,317,519,13301
2011,2012,02,40,OK,OKLAHOMA,290,632,12518
2011,2012,02,49,UT,UTAH,289,647,12959
2011,2012,02,39,OH,OHIO,281,471,8797
2011,2012,02,17,IL,ILLINOIS,260,474,11145
2011,2012,02,29,MO,MISSOURI,258,569,10384
2011,2012,02,47,TN,TENNESSEE,251,529,10413
2011,2012,02,55,WI,WISCONSIN,249,434,10486
2011,2012,02,35,NM,NEW MEXICO,225,442,10317
2011,2012,02,01,AL,ALABAMA,201,456,8516
2011,2012,02,20,KS,KANSAS,192,448,8209
2011,2012,02,25,MA,MASSACHUSETTS,183,283,7273
2011,2012,02,45,SC,SOUTH CAROLINA,182,380,8867
2011,2012,02,22,LA,LOUISIANA,175,410,9242
2011,2012,02,21,KY,KENTUCKY,145,351,5413
2011,2012,02,56,WY,WYOMING,145,258,6630
2011,2012,02,18,IN,INDIANA,140,268,5117
2011,2012,02,24,MD,MARYLAND,136,264,6498
2011,2012,02,05,AR,ARKANSAS,134,278,4863
2011,2012,02,34,NJ,NEW JERSEY,132,258,7651
2011,2012,02,28,MS,MISSISSIPPI,117,207,4305
2011,2012,02,23,ME,MAINE,101,179,3817
2011,2012,02,46,SD,SOUTH DAKOTA,95,154,3840
2011,2012,02,09,CT,CONNECTICUT,93,135,3829
2011,2012,02,19,IA,IOWA,91,165,2968
2011,2012,02,38,ND,NORTH DAKOTA,88,178,3391
2011,2012,02,33,NH,NEW HAMPSHIRE,76,102,3176
2011,2012,02,31,NE,NEBRASKA,76,148,2720
2011,2012,02,11,DC,DISTRICT OF COLUMBIA,54,79,2752
2011,2012,02,54,WV,WEST VIRGINIA,49,97,1583
2011,2012,02,50,VT,VERMONT,45,63,2146
2011,2012,02,10,DE,DELAWARE,32,60,1536
2011,2012,02,44,RI,RHODE ISLAND,31,50,1106
2011,2012,04,96,AZ,AZ Total Migration US and Foreign,101118,195716,5372697
2011,2012,04,97,AZ,AZ Total Migration US,98730,190316,5258696
2011,2012,04,98,AZ,AZ Total Migration Foreign,2388,5400,114001
2011,2012,04,04,AZ,AZ Non-migrants,2121852,4832574,123282304
2011,2012,04,06,CA,CALIFORNIA,18897,37085,946689
2011,2012,04,48,TX,TEXAS,6402,13141,357709
2011,2012,04,53,WA,WASHINGTON,5451,10614,298019
2011,2012,04,12,FL,FLORIDA,4509,7209,207969
2011,2012,04,17,IL,ILLINOIS,4448,8050,293740
2011,2012,04,08,CO,COLORADO,4405,8530,241555
2011,2012,04,35,NM,NEW MEXICO,3885,8505,150588
2011,2012,04,32,NV,NEVADA,3427,6904,151693
2011,2012,04,36,NY,NEW YORK,2903,4941,162161
2011,2012,04,26,MI,MICHIGAN,2834,5021,138257
2011,2012,04,41,OR,OREGON,2824,5241,160287
2011,2012,04,49,UT,UTAH,2749,6679,129877
2011,2012,04,57,FR,Foreign,2388,5400,114001
2011,2012,04,39,OH,OHIO,2373,4271,124094
2011,2012,04,27,MN,MINNESOTA,2280,4080,148520
2011,2012,04,55,WI,WISCONSIN,1961,3578,110173
2011,2012,04,42,PA,PENNSYLVANIA,1910,3416,117495
2011,2012,04,13,GA,GEORGIA,1720,3312,81090
2011,2012,04,51,VA,VIRGINIA,1706,3362,109934
2011,2012,04,37,NC,NORTH CAROLINA,1679,3457,79787
2011,2012,04,29,MO,MISSOURI,1605,3142,95180
2011,2012,04,18,IN,INDIANA,1545,2934,122183
2011,2012,04,34,NJ,NEW JERSEY,1249,2282,103911
2011,2012,04,19,IA,IOWA,1220,2243,60122
2011,2012,04,16,ID,IDAHO,1119,2351,46668
2011,2012,04,20,KS,KANSAS,1103,2299,58544
2011,2012,04,25,MA,MASSACHUSETTS,1056,1747,68398
2011,2012,04,47,TN,TENNESSEE,1018,2015,48904
2011,2012,04,40,OK,OKLAHOMA,987,2088,44177
2011,2012,04,24,MD,MARYLAND,980,1882,61483
2011,2012,04,31,NE,NEBRASKA,918,1738,28728
2011,2012,04,02,AK,ALASKA,866,1670,51737
2011,2012,04,30,MT,MONTANA,858,1496,40415
2011,2012,04,15,HI,HAWAII,808,1732,37415
2011,2012,04,56,WY,WYOMING,663,1258,35428
2011,2012,04,09,CT,CONNECTICUT,630,1108,68527
2011,2012,04,45,SC,SOUTH CAROLINA,623,1228,28749
2011,2012,04,21,KY,KENTUCKY,611,1251,29427
2011,2012,04,05,AR,ARKANSAS,576,1114,20415
2011,2012,04,46,SD,SOUTH DAKOTA,564,1047,30246
2011,2012,04,01,AL,ALABAMA,548,1121,24245
2011,2012,04,22,LA,LOUISIANA,538,1074,20137
2011,2012,04,38,ND,NORTH DAKOTA,513,909,30332
2011,2012,04,28,MS,MISSISSIPPI,362,701,13490
2011,2012,04,33,NH,NEW HAMPSHIRE,316,580,16748
2011,2012,04,23,ME,MAINE,264,474,13943
2011,2012,04,54,WV,WEST VIRGINIA,209,365,9199
2011,2012,04,44,RI,RHODE ISLAND,179,326,9506
2011,2012,04,11,DC,DISTRICT OF COLUMBIA,148,219,10044
2011,2012,04,10,DE,DELAWARE,147,286,9016
2011,2012,04,50,VT,VERMONT,144,240,11747
2011,2012,05,96,AR,AR Total Migration US and Foreign,32068,66171,1333001
2011,2012,05,97,AR,AR Total Migration US,31580,65126,1309845
2011,2012,05,98,AR,AR Total Migration Foreign,488,1045,23156
2011,2012,05,05,AR,AR Non-migrants,944195,2141981,50556605
2011,2012,05,48,TX,TEXAS,5654,11724,241405
2011,2012,05,29,MO,MISSOURI,2937,6069,98898
2011,2012,05,40,OK,OKLAHOMA,2713,5777,96328
2011,2012,05,06,CA,CALIFORNIA,1976,4095,77038
2011,2012,05,12,FL,FLORIDA,1847,3313,74652
2011,2012,05,47,TN,TENNESSEE,1744,3546,66451
2011,2012,05,22,LA,LOUISIANA,1355,2851,52356
2011,2012,05,17,IL,ILLINOIS,1210,2502,58673
2011,2012,05,28,MS,MISSISSIPPI,1030,2266,39007
2011,2012,05,13,GA,GEORGIA,969,1977,41002
2011,2012,05,20,KS,KANSAS,665,1356,27090
2011,2012,05,37,NC,NORTH CAROLINA,579,1265,22987
2011,2012,05,08,CO,COLORADO,567,1144,25875
2011,2012,05,04,AZ,ARIZONA,536,1101,22324
2011,2012,05,26,MI,MICHIGAN,521,1032,17090
2011,2012,05,01,AL,ALABAMA,494,1123,22667
2011,2012,05,57,FR,Foreign,488,1045,23156
2011,2012,05,39,OH,OHIO,466,954,25777
2011,2012,05,36,NY,NEW YORK,465,919,24107
2011,2012,05,51,VA,VIRGINIA,459,989,28269
2011,2012,05,18,IN,INDIANA,441,908,18027
2011,2012,05,53,WA,WASHINGTON,397,845,16446
2011,2012,05,55,WI,WISCONSIN,361,709,16098
2011,2012,05,19,IA,IOWA,325,682,12646
2011,2012,05,21,KY,KENTUCKY,325,682,12412
2011,2012,05,42,PA,PENNSYLVANIA,317,614,16360
2011,2012,05,45,SC,SOUTH CAROLINA,292,663,14270
2011,2012,05,27,MN,MINNESOTA,285,589,19805
2011,2012,05,32,NV,NEVADA,278,576,9985
2011,2012,05,31,NE,NEBRASKA,226,478,9941
2011,2012,05,35,NM,NEW MEXICO,210,419,9212
2011,2012,05,34,NJ,NEW JERSEY,202,392,15821
2011,2012,05,24,MD,MARYLAND,199,438,11328
2011,2012,05,41,OR,OREGON,182,364,5998
2011,2012,05,02,AK,ALASKA,146,335,7123
2011,2012,05,49,UT,UTAH,145,350,6145
2011,2012,05,25,MA,MASSACHUSETTS,130,225,6874
2011,2012,05,15,HI,HAWAII,130,289,3309
2011,2012,05,16,ID,IDAHO,112,241,3907
2011,2012,05,56,WY,WYOMING,93,190,3307
2011,2012,05,46,SD,SOUTH DAKOTA,88,155,3202
2011,2012,05,54,WV,WEST VIRGINIA,79,171,2997
2011,2012,05,30,MT,MONTANA,79,151,2046
2011,2012,05,09,CT,CONNECTICUT,74,147,5080
2011,2012,05,38,ND,NORTH DAKOTA,64,119,3013
2011,2012,05,11,DC,DISTRICT OF COLUMBIA,58,86,4383
2011,2012,05,23,ME,MAINE,41,79,2367
2011,2012,05,33,NH,NEW HAMPSHIRE,39,79,2971
2011,2012,05,10,DE,DELAWARE,37,86,1388
2011,2012,05,44,RI,RHODE ISLAND,23,37,773
2011,2012,05,50,VT,VERMONT,15,24,612
2011,2012,06,96,CA,CA Total Migration US and Foreign,264729,476184,15558917
2011,2012,06,97,CA,CA Total Migration US,253909,455202,14825586
2011,2012,06,98,CA,CA Total Migration Foreign,10820,20982,733330
2011,2012,06,06,CA,CA Non-migrants,13084530,30080010,949129595
2011,2012,06,48,TX,TEXAS,21828,42597,1303248
2011,2012,06,04,AZ,ARIZONA,18138,34588,886444
2011,2012,06,12,FL,FLORIDA,16879,27248,1003032
2011,2012,06,36,NY,NEW YORK,16661,24614,1442751
2011,2012,06,53,WA,WASHINGTON,16446,30892,1014924
2011,2012,06,32,NV,NEVADA,15728,30087,647779
2011,2012,06,57,FR,Foreign,10820,20982,733330
2011,2012,06,17,IL,ILLINOIS,10596,18282,763314
2011,2012,06,41,OR,OREGON,9747,17289,461174
2011,2012,06,08,CO,COLORADO,8999,16571,488695
2011,2012,06,51,VA,VIRGINIA,7846,14887,507954
2011,2012,06,13,GA,GEORGIA,7785,14276,390351
2011,2012,06,25,MA,MASSACHUSETTS,6602,10035,582924
2011,2012,06,42,PA,PENNSYLVANIA,6056,9766,376539
2011,2012,06,37,NC,NORTH CAROLINA,6037,11868,308254
2011,2012,06,26,MI,MICHIGAN,5822,9389,264838
2011,2012,06,34,NJ,NEW JERSEY,5777,10275,491073
2011,2012,06,39,OH,OHIO,5146,8651,291064
2011,2012,06,15,HI,HAWAII,5067,9465,224059
2011,2012,06,49,UT,UTAH,4882,10757,224230
2011,2012,06,24,MD,MARYLAND,4369,7601,305426
2011,2012,06,29,MO,MISSOURI,3703,6651,189579
2011,2012,06,27,MN,MINNESOTA,3504,6099,207537
2011,2012,06,47,TN,TENNESSEE,3441,6243,171870
2011,2012,06,35,NM,NEW MEXICO,3149,5736,149452
2011,2012,06,18,IN,INDIANA,2983,5330,146276
2011,2012,06,55,WI,WISCONSIN,2833,4900,181462
2011,2012,06,16,ID,IDAHO,2715,5600,229239
2011,2012,06,40,OK,OKLAHOMA,2573,4945,85122
2011,2012,06,09,CT,CONNECTICUT,2554,4242,254122
2011,2012,06,22,LA,LOUISIANA,2267,3974,89566
2011,2012,06,20,KS,KANSAS,2214,4316,84170
2011,2012,06,45,SC,SOUTH CAROLINA,2048,3901,92668
2011,2012,06,01,AL,ALABAMA,1902,3593,80336
2011,2012,06,11,DC,DISTRICT OF COLUMBIA,1749,2235,171675
2011,2012,06,05,AR,ARKANSAS,1710,3271,62789
2011,2012,06,02,AK,ALASKA,1635,3084,73670
2011,2012,06,19,IA,IOWA,1572,2849,72796
2011,2012,06,21,KY,KENTUCKY,1564,2962,66824
2011,2012,06,28,MS,MISSISSIPPI,1279,2449,53290
2011,2012,06,31,NE,NEBRASKA,1277,2327,57918
2011,2012,06,30,MT,MONTANA,1204,2074,51659
2011,2012,06,33,NH,NEW HAMPSHIRE,908,1444,60903
2011,2012,06,44,RI,RHODE ISLAND,797,1351,44668
2011,2012,06,56,WY,WYOMING,734,1305,31945
2011,2012,06,23,ME,MAINE,691,1057,31187
2011,2012,06,46,SD,SOUTH DAKOTA,636,1096,23400
2011,2012,06,50,VT,VERMONT,496,709,21499
2011,2012,06,38,ND,NORTH DAKOTA,467,830,19670
2011,2012,06,10,DE,DELAWARE,461,761,25766
2011,2012,06,54,WV,WEST VIRGINIA,432,730,16452
2011,2012,08,96,CO,CO Total Migration US and Foreign,91094,170243,5212496
2011,2012,08,97,CO,CO Total Migration US,88916,165210,5092258
2011,2012,08,98,CO,CO Total Migration Foreign,2178,5033,120238
2011,2012,08,08,CO,CO Non-migrants,1795419,3943762,130572239
2011,2012,08,06,CA,CALIFORNIA,10183,18620,624790
2011,2012,08,48,TX,TEXAS,8585,17875,563033
2011,2012,08,12,FL,FLORIDA,5502,9472,271324
2011,2012,08,04,AZ,ARIZONA,4572,8884,293938
2011,2012,08,17,IL,ILLINOIS,3305,5550,200732
2011,2012,08,35,NM,NEW MEXICO,2899,5670,137754
2011,2012,08,36,NY,NEW YORK,2783,4489,197894
2011,2012,08,53,WA,WASHINGTON,2561,4772,128410
2011,2012,08,20,KS,KANSAS,2294,4522,95240
2011,2012,08,13,GA,GEORGIA,2253,4370,114720
2011,2012,08,57,FR,Foreign,2178,5033,120238
2011,2012,08,51,VA,VIRGINIA,2156,4150,168290
2011,2012,08,29,MO,MISSOURI,2135,4111,106643
2011,2012,08,56,WY,WYOMING,2059,3688,107851
2011,2012,08,26,MI,MICHIGAN,1972,3287,92402
2011,2012,08,37,NC,NORTH CAROLINA,1967,3914,111684
2011,2012,08,39,OH,OHIO,1961,3334,111495
2011,2012,08,42,PA,PENNSYLVANIA,1848,3076,110957
2011,2012,08,49,UT,UTAH,1846,4296,90031
2011,2012,08,31,NE,NEBRASKA,1831,3365,80264
2011,2012,08,32,NV,NEVADA,1725,3327,77962
2011,2012,08,27,MN,MINNESOTA,1654,2751,97406
2011,2012,08,41,OR,OREGON,1603,2859,106081
2011,2012,08,40,OK,OKLAHOMA,1576,3216,85153
2011,2012,08,55,WI,WISCONSIN,1452,2410,65720
2011,2012,08,19,IA,IOWA,1318,2252,61557
2011,2012,08,47,TN,TENNESSEE,1252,2328,69148
2011,2012,08,18,IN,INDIANA,1247,2319,61960
2011,2012,08,25,MA,MASSACHUSETTS,1212,1881,97622
2011,2012,08,24,MD,MARYLAND,1173,2162,83355
2011,2012,08,34,NJ,NEW JERSEY,1077,1831,109789
2011,2012,08,30,MT,MONTANA,940,1567,42036
2011,2012,08,15,HI,HAWAII,857,1770,43519
2011,2012,08,22,LA,LOUISIANA,831,1674,40396
2011,2012,08,16,ID,IDAHO,809,1631,37105
2011,2012,08,45,SC,SOUTH CAROLINA,772,1479,33165
2011,2012,08,02,AK,ALASKA,746,1442,40445
2011,2012,08,01,AL,ALABAMA,725,1489,37232
2011,2012,08,46,SD,SOUTH DAKOTA,683,1150,25416
2011,2012,08,21,KY,KENTUCKY,681,1525,44212
2011,2012,08,05,AR,ARKANSAS,656,1328,34172
2011,2012,08,09,CT,CONNECTICUT,601,990,60016
2011,2012,08,38,ND,NORTH DAKOTA,544,949,33845
2011,2012,08,28,MS,MISSISSIPPI,408,816,16714
2011,2012,08,33,NH,NEW HAMPSHIRE,320,508,15208
2011,2012,08,11,DC,DISTRICT OF COLUMBIA,303,406,22517
2011,2012,08,23,ME,MAINE,287,440,10496
2011,2012,08,50,VT,VERMONT,274,394,10586
2011,2012,08,54,WV,WEST VIRGINIA,208,391,9091
2011,2012,08,44,RI,RHODE ISLAND,151,278,7438
2011,2012,08,10,DE,DELAWARE,119,202,5445
2011,2012,09,96,CT,CT Total Migration US and Foreign,39062,67699,3165218
2011,2012,09,97,CT,CT Total Migration US,37958,65523,3025916
2011,2012,09,98,CT,CT Total Migration Foreign,1104,2176,139302
2011,2012,09,09,CT,CT Non-migrants,1367856,2870405,133130211
2011,2012,09,36,NY,NEW YORK,10633,18678,1186493
2011,2012,09,12,FL,FLORIDA,4153,6877,250325
2011,2012,09,25,MA,MASSACHUSETTS,3958,6341,238032
2011,2012,09,34,NJ,NEW JERSEY,2072,3650,181547
2011,2012,09,06,CA,CALIFORNIA,1885,3187,153717
2011,2012,09,42,PA,PENNSYLVANIA,1397,2292,88745
2011,2012,09,57,FR,Foreign,1104,2176,139302
2011,2012,09,48,TX,TEXAS,1094,2046,103729
2011,2012,09,44,RI,RHODE ISLAND,1067,1720,50597
2011,2012,09,51,VA,VIRGINIA,1065,1979,65476
2011,2012,09,37,NC,NORTH CAROLINA,994,1860,46669
2011,2012,09,13,GA,GEORGIA,892,1655,44656
2011,2012,09,17,IL,ILLINOIS,672,1227,64550
2011,2012,09,24,MD,MARYLAND,588,1053,41841
2011,2012,09,45,SC,SOUTH CAROLINA,516,935,26363
2011,2012,09,33,NH,NEW HAMPSHIRE,501,812,67928
2011,2012,09,39,OH,OHIO,499,899,69263
2011,2012,09,23,ME,MAINE,447,751,20332
2011,2012,09,04,AZ,ARIZONA,417,693,28351
2011,2012,09,08,CO,COLORADO,390,661,31635
2011,2012,09,26,MI,MICHIGAN,374,683,23302
2011,2012,09,53,WA,WASHINGTON,368,735,21009
2011,2012,09,50,VT,VERMONT,350,541,22553
2011,2012,09,47,TN,TENNESSEE,311,593,22384
2011,2012,09,18,IN,INDIANA,232,411,12563
2011,2012,09,29,MO,MISSOURI,226,380,17505
2011,2012,09,27,MN,MINNESOTA,219,375,14472
2011,2012,09,55,WI,WISCONSIN,203,363,13452
2011,2012,09,11,DC,DISTRICT OF COLUMBIA,198,257,14015
2011,2012,09,32,NV,NEVADA,178,296,3540
2011,2012,09,15,HI,HAWAII,169,312,7976
2011,2012,09,22,LA,LOUISIANA,151,269,8601
2011,2012,09,41,OR,OREGON,151,257,6118
2011,2012,09,01,AL,ALABAMA,148,280,6520
2011,2012,09,20,KS,KANSAS,139,265,6556
2011,2012,09,10,DE,DELAWARE,128,211,9700
2011,2012,09,49,UT,UTAH,122,240,6721
2011,2012,09,21,KY,KENTUCKY,121,200,5845
2011,2012,09,40,OK,OKLAHOMA,112,199,6629
2011,2012,09,19,IA,IOWA,110,193,6196
2011,2012,09,35,NM,NEW MEXICO,103,181,5423
2011,2012,09,02,AK,ALASKA,80,122,2864
2011,2012,09,05,AR,ARKANSAS,75,142,4940
2011,2012,09,28,MS,MISSISSIPPI,73,139,3343
2011,2012,09,56,WY,WYOMING,71,86,1840
2011,2012,09,31,NE,NEBRASKA,62,113,3104
2011,2012,09,30,MT,MONTANA,59,73,1597
2011,2012,09,46,SD,SOUTH DAKOTA,55,76,1614
2011,2012,09,54,WV,WEST VIRGINIA,52,82,2276
2011,2012,09,16,ID,IDAHO,45,85,1593
2011,2012,09,38,ND,NORTH DAKOTA,33,48,1414
2011,2012,10,96,DE,DE Total Migration US and Foreign,16542,29827,857459
2011,2012,10,97,DE,DE Total Migration US,16272,29360,845476
2011,2012,10,98,DE,DE Total Migration Foreign,270,467,11983
2011,2012,10,10,DE,DE Non-migrants,335499,711607,21758217
2011,2012,10,42,PA,PENNSYLVANIA,4024,7213,175259
2011,2012,10,24,MD,MARYLAND,3030,5629,170133
2011,2012,10,34,NJ,NEW JERSEY,1931,3439,126773
2011,2012,10,36,NY,NEW YORK,1175,1956,64670
2011,2012,10,12,FL,FLORIDA,981,1660,37449
2011,2012,10,51,VA,VIRGINIA,758,1387,51654
2011,2012,10,13,GA,GEORGIA,439,807,16111
2011,2012,10,06,CA,CALIFORNIA,406,712,28451
2011,2012,10,37,NC,NORTH CAROLINA,403,758,14918
2011,2012,10,48,TX,TEXAS,375,706,18823
2011,2012,10,57,FR,Foreign,270,467,11983
2011,2012,10,39,OH,OHIO,206,364,10745
2011,2012,10,17,IL,ILLINOIS,181,334,11758
2011,2012,10,45,SC,SOUTH CAROLINA,176,346,7226
2011,2012,10,25,MA,MASSACHUSETTS,158,254,8728
2011,2012,10,09,CT,CONNECTICUT,148,240,8294
2011,2012,10,26,MI,MICHIGAN,145,245,6142
2011,2012,10,47,TN,TENNESSEE,123,240,12616
2011,2012,10,11,DC,DISTRICT OF COLUMBIA,110,157,9638
2011,2012,10,04,AZ,ARIZONA,110,203,5727
2011,2012,10,08,CO,COLORADO,96,167,4476
2011,2012,10,53,WA,WASHINGTON,93,168,4495
2011,2012,10,29,MO,MISSOURI,74,146,3227
2011,2012,10,18,IN,INDIANA,74,133,3331
2011,2012,10,54,WV,WEST VIRGINIA,73,137,2460
2011,2012,10,55,WI,WISCONSIN,71,228,2765
2011,2012,10,27,MN,MINNESOTA,63,107,3750
2011,2012,10,40,OK,OKLAHOMA,60,110,2424
2011,2012,10,01,AL,ALABAMA,60,118,2567
2011,2012,10,22,LA,LOUISIANA,58,101,2248
2011,2012,10,32,NV,NEVADA,52,91,1996
2011,2012,10,28,MS,MISSISSIPPI,50,89,1709
2011,2012,10,21,KY,KENTUCKY,47,89,1795
2011,2012,10,20,KS,KANSAS,44,99,1703
2011,2012,10,05,AR,ARKANSAS,43,87,1570
2011,2012,10,49,UT,UTAH,40,110,1347
2011,2012,10,33,NH,NEW HAMPSHIRE,40,66,2138
2011,2012,10,15,HI,HAWAII,39,81,1579
2011,2012,10,23,ME,MAINE,37,62,2064
2011,2012,10,44,RI,RHODE ISLAND,36,61,1696
2011,2012,10,35,NM,NEW MEXICO,31,58,1379
2011,2012,10,50,VT,VERMONT,29,48,1217
2011,2012,10,19,IA,IOWA,29,48,1458
2011,2012,10,31,NE,NEBRASKA,27,72,1326
2011,2012,10,41,OR,OREGON,26,42,1500
2011,2012,10,02,AK,ALASKA,25,51,1510
2011,2012,10,46,SD,SOUTH DAKOTA,22,29,547
2011,2012,10,38,ND,NORTH DAKOTA,17,34,561
2011,2012,10,30,MT,MONTANA,15,31,513
2011,2012,10,16,ID,IDAHO,13,29,744
2011,2012,10,56,WY,WYOMING,9,18,266
2011,2012,11,96,DC,DC Total Migration US and Foreign,28962,40693,1717077
2011,2012,11,97,DC,DC Total Migration US,28396,39705,1660284
2011,2012,11,98,DC,DC Total Migration Foreign,566,988,56793
2011,2012,11,11,DC,DC Non-migrants,237523,399121,21449487
2011,2012,11,24,MD,MARYLAND,8842,14648,463724
2011,2012,11,51,VA,VIRGINIA,5659,7424,430125
2011,2012,11,36,NY,NEW YORK,1803,2260,138797
2011,2012,11,06,CA,CALIFORNIA,1483,1837,89725
2011,2012,11,12,FL,FLORIDA,1136,1448,34719
2011,2012,11,42,PA,PENNSYLVANIA,910,1069,47163
2011,2012,11,25,MA,MASSACHUSETTS,779,922,50652
2011,2012,11,48,TX,TEXAS,716,942,48095
2011,2012,11,37,NC,NORTH CAROLINA,712,1003,30814
2011,2012,11,13,GA,GEORGIA,600,816,28244
2011,2012,11,17,IL,ILLINOIS,599,730,36201
2011,2012,11,57,FR,Foreign,566,988,56793
2011,2012,11,34,NJ,NEW JERSEY,526,653,29257
2011,2012,11,39,OH,OHIO,395,494,18159
2011,2012,11,26,MI,MICHIGAN,378,450,12147
2011,2012,11,09,CT,CONNECTICUT,305,352,16788
2011,2012,11,53,WA,WASHINGTON,297,382,16862
2011,2012,11,08,CO,COLORADO,251,346,14005
2011,2012,11,45,SC,SOUTH CAROLINA,237,322,11663
2011,2012,11,27,MN,MINNESOTA,205,242,9686
2011,2012,11,47,TN,TENNESSEE,186,236,8598
2011,2012,11,04,AZ,ARIZONA,179,241,8251
2011,2012,11,29,MO,MISSOURI,174,219,10352
2011,2012,11,55,WI,WISCONSIN,168,196,7342
2011,2012,11,18,IN,INDIANA,164,210,7253
2011,2012,11,22,LA,LOUISIANA,138,191,5924
2011,2012,11,41,OR,OREGON,128,145,6283
2011,2012,11,10,DE,DELAWARE,101,129,12870
2011,2012,11,32,NV,NEVADA,97,141,4493
2011,2012,11,21,KY,KENTUCKY,94,133,5164
2011,2012,11,01,AL,ALABAMA,89,131,4499
2011,2012,11,33,NH,NEW HAMPSHIRE,87,105,6070
2011,2012,11,20,KS,KANSAS,78,105,2600
2011,2012,11,54,WV,WEST VIRGINIA,74,104,4008
