y1_year,y2_year,y1_statefips,y2_statefips,y2_state,y2_state_name,n1,n2,AGI
2011,2012,01,96,AL,AL Total Migration US and Foreign,51971,107304,2109108
2011,2012,01,97,AL,AL Total Migration US,50940,105006,2059642
2011,2012,01,98,AL,AL Total Migration Foreign,1031,2298,49465
2011,2012,01,01,AL,AL Non-migrants,1584665,3603439,87222478
2011,2012,01,13,GA,GEORGIA,9920,19470,329213
2011,2012,01,12,FL,FLORIDA,7550,14398,296043
2011,2012,01,47,TN,TENNESSEE,4237,9014,180439
2011,2012,01,48,TX,TEXAS,4121,8950,177351
2011,2012,01,28,MS,MISSISSIPPI,2868,6433,106796
2011,2012,01,06,CA,CALIFORNIA,1902,3593,80336
2011,2012,01,37,NC,NORTH CAROLINA,1881,4010,79090
2011,2012,01,22,LA,LOUISIANA,1514,3210,64656
2011,2012,01,51,VA,VIRGINIA,1378,2990,74722
2011,2012,01,45,SC,SOUTH CAROLINA,1096,2538,61022
2011,2012,01,57,FR,Foreign,1031,2298,49465
2011,2012,01,17,IL,ILLINOIS,979,2126,38224
2011,2012,01,26,MI,MICHIGAN,976,1946,33224
2011,2012,01,39,OH,OHIO,955,1995,38206
2011,2012,01,36,NY,NEW YORK,924,1744,35229
2011,2012,01,21,KY,KENTUCKY,829,1891,36402
2011,2012,01,08,CO,COLORADO,725,1489,37232
2011,2012,01,53,WA,WASHINGTON,718,1617,34658
2011,2012,01,18,IN,INDIANA,707,1545,23747
2011,2012,01,29,MO,MISSOURI,629,1297,22810
2011,2012,01,42,PA,PENNSYLVANIA,572,1150,26202
2011,2012,01,04,AZ,ARIZONA,548,1121,24245
2011,2012,01,24,MD,MARYLAND,531,1039,25979
2011,2012,01,05,AR,ARKANSAS,494,1123,22667
2011,2012,01,40,OK,OKLAHOMA,470,1083,19193
2011,2012,01,20,KS,KANSAS,424,1029,17875
2011,2012,01,32,NV,NEVADA,331,563,18510
2011,2012,01,25,MA,MASSACHUSETTS,328,595,13109
2011,2012,01,55,WI,WISCONSIN,309,722,13449
2011,2012,01,34,NJ,NEW JERSEY,286,575,11648
2011,2012,01,27,MN,MINNESOTA,214,430,8834
2011,2012,01,41,OR,OREGON,213,431,8961
2011,2012,01,15,HI,HAWAII,212,485,10166
2011,2012,01,19,IA,IOWA,212,475,8642
2011,2012,01,02,AK,ALASKA,201,456,8516
2011,2012,01,35,NM,NEW MEXICO,193,395,8701
2011,2012,01,49,UT,UTAH,184,446,8976
2011,2012,01,31,NE,NEBRASKA,173,452,6919
2011,2012,01,54,WV,WEST VIRGINIA,166,354,6093
2011,2012,01,09,CT,CONNECTICUT,148,280,6520
2011,2012,01,56,WY,WYOMING,121,220,5274
2011,2012,01,16,ID,IDAHO,90,188,3706
2011,2012,01,11,DC,DISTRICT OF COLUMBIA,89,131,4499
2011,2012,01,46,SD,SOUTH DAKOTA,79,149,2488
2011,2012,01,33,NH,NEW HAMPSHIRE,78,146,3794
2011,2012,01,30,MT,MONTANA,77,141,2866
2011,2012,01,38,ND,NORTH DAKOTA,75,168,3239
2011,2012,01,23,ME,MAINE,70,131,3084
2011,2012,01,10,DE,DELAWARE,60,118,2567
2011,2012,01,44,RI,RHODE ISLAND,49,95,2289
2011,2012,01,50,VT,VERMONT,34,59,1229
2011,2012,02,96,AK,AK Total Migration US and Foreign,19446,38204,978632
2011,2012,02,97,AK,AK Total Migration US,18811,36955,950156
2011,2012,02,98,AK,AK Total Migration Foreign,635,1249,28477
2011,2012,02,02,AK,AK Non-migrants,258223,547464,18646593
2011,2012,02,53,WA,WASHINGTON,2045,3809,113398
2011,2012,02,48,TX,TEXAS,1642,3619,111067
2011,2012,02,06,CA,CALIFORNIA,1635,3084,73670
2011,2012,02,12,FL,FLORIDA,1270,2165,54539
2011,2012,02,41,OR,OREGON,906,1617,45162
2011,2012,02,04,AZ,ARIZONA,866,1670,51737
2011,2012,02,08,CO,COLORADO,746,1442,40445
2011,2012,02,57,FR,Foreign,635,1249,28477
2011,2012,02,13,GA,GEORGIA,504,1050,19723
2011,2012,02,16,ID,IDAHO,494,1057,25658
2011,2012,02,37,NC,NORTH CAROLINA,485,1097,21487
2011,2012,02,32,NV,NEVADA,485,889,27618
2011,2012,02,36,NY,NEW YORK,436,760,16328
2011,2012,02,15,HI,HAWAII,391,790,16974
2011,2012,02,51,VA,VIRGINIA,380,867,19505
2011,2012,02,49,UT,UTAH,338,775,19356
2011,2012,02,26,MI,MICHIGAN,333,630,15379
2011,2012,02,30,MT,MONTANA,332,628,19387
2011,2012,02,27,MN,MINNESOTA,320,578,16593
2011,2012,02,42,PA,PENNSYLVANIA,317,556,12827
2011,2012,02,29,MO,MISSOURI,293,640,12757
2011,2012,02,22,LA,LOUISIANA,277,542,11006
2011,2012,02,39,OH,OHIO,275,518,11320
2011,2012,02,35,NM,NEW MEXICO,268,540,13559
2011,2012,02,17,IL,ILLINOIS,256,468,10188
2011,2012,02,47,TN,TENNESSEE,247,523,12072
2011,2012,02,40,OK,OKLAHOMA,237,606,13969
2011,2012,02,55,WI,WISCONSIN,235,433,10406
2011,2012,02,01,AL,ALABAMA,227,553,10230
2011,2012,02,45,SC,SOUTH CAROLINA,215,465,10281
2011,2012,02,20,KS,KANSAS,198,504,9618
2011,2012,02,24,MD,MARYLAND,195,363,10638
2011,2012,02,56,WY,WYOMING,177,327,10120
2011,2012,02,18,IN,INDIANA,171,339,7654
2011,2012,02,46,SD,SOUTH DAKOTA,152,258,7673
2011,2012,02,38,ND,NORTH DAKOTA,150,298,7320
2011,2012,02,05,AR,ARKANSAS,146,335,7123
2011,2012,02,21,KY,KENTUCKY,144,340,6414
2011,2012,02,25,MA,MASSACHUSETTS,135,257,5489
2011,2012,02,34,NJ,NEW JERSEY,131,223,5482
2011,2012,02,19,IA,IOWA,117,213,6040
2011,2012,02,31,NE,NEBRASKA,99,193,4861
2011,2012,02,28,MS,MISSISSIPPI,99,184,4935
2011,2012,02,23,ME,MAINE,98,187,4154
2011,2012,02,09,CT,CONNECTICUT,80,122,2864
2011,2012,02,33,NH,NEW HAMPSHIRE,73,116,3088
2011,2012,02,54,WV,WEST VIRGINIA,53,98,2694
2011,2012,02,11,DC,DISTRICT OF COLUMBIA,52,72,2835
2011,2012,02,50,VT,VERMONT,40,61,2125
2011,2012,02,10,DE,DELAWARE,25,51,1510
2011,2012,02,44,RI,RHODE ISLAND,21,43,873
2011,2012,04,96,AZ,AZ Total Migration US and Foreign,91135,175887,4426745
2011,2012,04,97,AZ,AZ Total Migration US,88221,169664,4283129
2011,2012,04,98,AZ,AZ Total Migration Foreign,2914,6223,143617
2011,2012,04,04,AZ,AZ Non-migrants,2121852,4832574,123282304
2011,2012,04,06,CA,CALIFORNIA,18138,34588,886444
2011,2012,04,48,TX,TEXAS,7770,16088,395153
2011,2012,04,08,CO,COLORADO,4572,8884,293938
2011,2012,04,53,WA,WASHINGTON,4438,8369,217924
2011,2012,04,12,FL,FLORIDA,4041,6958,196121
2011,2012,04,32,NV,NEVADA,3520,7004,180091
2011,2012,04,35,NM,NEW MEXICO,3251,7358,121239
2011,2012,04,17,IL,ILLINOIS,2958,5246,139822
2011,2012,04,57,FR,Foreign,2914,6223,143617
2011,2012,04,41,OR,OREGON,2538,4667,113795
2011,2012,04,49,UT,UTAH,2388,5519,98985
2011,2012,04,36,NY,NEW YORK,2233,3585,131196
2011,2012,04,26,MI,MICHIGAN,2218,3996,87893
2011,2012,04,39,OH,OHIO,1782,3309,83974
2011,2012,04,37,NC,NORTH CAROLINA,1704,3426,83332
2011,2012,04,27,MN,MINNESOTA,1665,2943,88683
2011,2012,04,13,GA,GEORGIA,1637,3107,79332
2011,2012,04,51,VA,VIRGINIA,1593,3211,94597
2011,2012,04,42,PA,PENNSYLVANIA,1438,2584,69042
2011,2012,04,55,WI,WISCONSIN,1409,2442,70262
2011,2012,04,29,MO,MISSOURI,1288,2461,56910
2011,2012,04,16,ID,IDAHO,1102,2435,49929
2011,2012,04,18,IN,INDIANA,1088,2068,46919
2011,2012,04,47,TN,TENNESSEE,1083,2212,30158
2011,2012,04,40,OK,OKLAHOMA,1025,2123,42021
2011,2012,04,20,KS,KANSAS,945,1956,38461
2011,2012,04,19,IA,IOWA,900,1667,40291
2011,2012,04,24,MD,MARYLAND,832,1571,43842
2011,2012,04,34,NJ,NEW JERSEY,822,1413,39476
2011,2012,04,15,HI,HAWAII,809,1526,35430
2011,2012,04,25,MA,MASSACHUSETTS,793,1308,41270
2011,2012,04,30,MT,MONTANA,749,1354,32242
2011,2012,04,31,NE,NEBRASKA,722,1391,31003
2011,2012,04,45,SC,SOUTH CAROLINA,633,1293,32059
2011,2012,04,02,AK,ALASKA,589,1063,30166
2011,2012,04,22,LA,LOUISIANA,585,1186,25056
2011,2012,04,56,WY,WYOMING,566,1104,24607
2011,2012,04,05,AR,ARKANSAS,536,1101,22324
2011,2012,04,38,ND,NORTH DAKOTA,530,1025,28326
2011,2012,04,21,KY,KENTUCKY,515,1037,22792
2011,2012,04,01,AL,ALABAMA,515,1054,29965
2011,2012,04,46,SD,SOUTH DAKOTA,466,845,20261
2011,2012,04,09,CT,CONNECTICUT,417,693,28351
2011,2012,04,28,MS,MISSISSIPPI,273,532,10430
2011,2012,04,33,NH,NEW HAMPSHIRE,247,429,10056
2011,2012,04,23,ME,MAINE,214,389,8767
2011,2012,04,11,DC,DISTRICT OF COLUMBIA,179,241,8251
2011,2012,04,54,WV,WEST VIRGINIA,161,289,6292
2011,2012,04,44,RI,RHODE ISLAND,120,227,5071
2011,2012,04,50,VT,VERMONT,114,184,4850
2011,2012,04,10,DE,DELAWARE,110,203,5727
2011,2012,05,96,AR,AR Total Migration US and Foreign,33258,67366,1426549
2011,2012,05,97,AR,AR Total Migration US,32742,66354,1404757
2011,2012,05,98,AR,AR Total Migration Foreign,516,1012,21793
2011,2012,05,05,AR,AR Non-migrants,944195,2141981,50556605
2011,2012,05,48,TX,TEXAS,6654,13618,316301
2011,2012,05,40,OK,OKLAHOMA,2909,6434,105972
2011,2012,05,29,MO,MISSOURI,2642,5533,91144
2011,2012,05,47,TN,TENNESSEE,2045,3986,79921
2011,2012,05,12,FL,FLORIDA,2009,3583,102245
2011,2012,05,06,CA,CALIFORNIA,1710,3271,62789
2011,2012,05,22,LA,LOUISIANA,1351,2835,54211
2011,2012,05,28,MS,MISSISSIPPI,1061,2261,37834
2011,2012,05,17,IL,ILLINOIS,995,1951,41163
2011,2012,05,13,GA,GEORGIA,977,1988,46682
2011,2012,05,08,CO,COLORADO,656,1328,34172
2011,2012,05,37,NC,NORTH CAROLINA,633,1316,25762
2011,2012,05,20,KS,KANSAS,603,1258,20194
2011,2012,05,04,AZ,ARIZONA,576,1114,20415
2011,2012,05,57,FR,Foreign,516,1012,21793
2011,2012,05,01,AL,ALABAMA,507,1080,26362
2011,2012,05,26,MI,MICHIGAN,497,1002,17517
2011,2012,05,51,VA,VIRGINIA,495,934,22439
2011,2012,05,53,WA,WASHINGTON,463,946,20974
2011,2012,05,39,OH,OHIO,449,947,24755
2011,2012,05,36,NY,NEW YORK,442,800,17517
2011,2012,05,18,IN,INDIANA,427,889,15332
2011,2012,05,42,PA,PENNSYLVANIA,392,772,23053
2011,2012,05,21,KY,KENTUCKY,347,771,15159
2011,2012,05,55,WI,WISCONSIN,325,635,13950
2011,2012,05,27,MN,MINNESOTA,321,653,16611
2011,2012,05,45,SC,SOUTH CAROLINA,299,602,12254
2011,2012,05,32,NV,NEVADA,282,541,12430
2011,2012,05,19,IA,IOWA,251,521,9347
2011,2012,05,41,OR,OREGON,219,421,7704
2011,2012,05,35,NM,NEW MEXICO,218,420,8282
2011,2012,05,24,MD,MARYLAND,216,400,10307
2011,2012,05,31,NE,NEBRASKA,201,427,7370
2011,2012,05,34,NJ,NEW JERSEY,186,347,17661
2011,2012,05,49,UT,UTAH,146,336,7375
2011,2012,05,25,MA,MASSACHUSETTS,136,236,13336
2011,2012,05,02,AK,ALASKA,134,278,4863
2011,2012,05,56,WY,WYOMING,110,220,4794
2011,2012,05,16,ID,IDAHO,103,225,3574
2011,2012,05,15,HI,HAWAII,99,198,3543
2011,2012,05,54,WV,WEST VIRGINIA,91,180,3809
2011,2012,05,38,ND,NORTH DAKOTA,91,202,5372
2011,2012,05,30,MT,MONTANA,90,205,3459
2011,2012,05,46,SD,SOUTH DAKOTA,85,170,2861
2011,2012,05,09,CT,CONNECTICUT,75,142,4940
2011,2012,05,23,ME,MAINE,45,74,1588
2011,2012,05,11,DC,DISTRICT OF COLUMBIA,44,61,2207
2011,2012,05,10,DE,DELAWARE,43,87,1570
2011,2012,05,33,NH,NEW HAMPSHIRE,41,73,2236
2011,2012,05,44,RI,RHODE ISLAND,32,60,1043
2011,2012,05,50,VT,VERMONT,19,23,361
2011,2012,06,96,CA,CA Total Migration US and Foreign,266673,496085,15556716
2011,2012,06,97,CA,CA Total Migration US,252373,468496,14519801
2011,2012,06,98,CA,CA Total Migration Foreign,14300,27589,1036914
2011,2012,06,06,CA,CA Non-migrants,13084530,30080010,949129595
2011,2012,06,48,TX,TEXAS,27381,55278,1693828
2011,2012,06,32,NV,NEVADA,19313,36506,972459
2011,2012,06,04,AZ,ARIZONA,18897,37085,946689
2011,2012,06,53,WA,WASHINGTON,17062,33005,1111687
2011,2012,06,12,FL,FLORIDA,14514,24087,906197
2011,2012,06,57,FR,Foreign,14300,27589,1036914
2011,2012,06,36,NY,NEW YORK,13473,19106,1030492
2011,2012,06,41,OR,OREGON,12838,23290,657897
2011,2012,06,08,CO,COLORADO,10183,18620,624790
2011,2012,06,17,IL,ILLINOIS,7870,13675,448842
2011,2012,06,51,VA,VIRGINIA,7413,14976,498076
2011,2012,06,13,GA,GEORGIA,7194,13146,343534
2011,2012,06,37,NC,NORTH CAROLINA,6222,12659,350812
2011,2012,06,15,HI,HAWAII,5567,10139,323572
2011,2012,06,49,UT,UTAH,5030,11016,280410
2011,2012,06,25,MA,MASSACHUSETTS,4886,7532,335713
2011,2012,06,42,PA,PENNSYLVANIA,4553,7627,285508
2011,2012,06,26,MI,MICHIGAN,4383,7750,236032
2011,2012,06,39,OH,OHIO,4011,7143,224542
2011,2012,06,34,NJ,NEW JERSEY,3994,7131,330299
2011,2012,06,24,MD,MARYLAND,3839,6875,244777
2011,2012,06,16,ID,IDAHO,3790,7770,189646
2011,2012,06,47,TN,TENNESSEE,3608,6896,187880
2011,2012,06,29,MO,MISSOURI,3525,6571,166663
2011,2012,06,27,MN,MINNESOTA,3132,5707,169864
2011,2012,06,40,OK,OKLAHOMA,3089,6359,120680
2011,2012,06,35,NM,NEW MEXICO,2875,5368,143522
2011,2012,06,18,IN,INDIANA,2657,5216,139191
2011,2012,06,22,LA,LOUISIANA,2477,4495,113051
2011,2012,06,55,WI,WISCONSIN,2414,4469,127680
2011,2012,06,20,KS,KANSAS,2195,4425,83500
2011,2012,06,45,SC,SOUTH CAROLINA,2123,4095,108042
2011,2012,06,05,AR,ARKANSAS,1976,4095,77038
2011,2012,06,09,CT,CONNECTICUT,1885,3187,153717
2011,2012,06,01,AL,ALABAMA,1701,3451,80533
2011,2012,06,19,IA,IOWA,1689,3431,67249
2011,2012,06,30,MT,MONTANA,1671,3138,89956
2011,2012,06,02,AK,ALASKA,1619,3070,58351
2011,2012,06,21,KY,KENTUCKY,1539,2950,68411
2011,2012,06,11,DC,DISTRICT OF COLUMBIA,1483,1837,89725
2011,2012,06,31,NE,NEBRASKA,1374,2878,59369
2011,2012,06,28,MS,MISSISSIPPI,1154,2257,50700
2011,2012,06,56,WY,WYOMING,1008,1830,72841
2011,2012,06,33,NH,NEW HAMPSHIRE,817,1338,52670
2011,2012,06,46,SD,SOUTH DAKOTA,793,1449,42966
2011,2012,06,38,ND,NORTH DAKOTA,710,1363,26348
2011,2012,06,23,ME,MAINE,630,1038,34472
2011,2012,06,44,RI,RHODE ISLAND,605,1146,37016
2011,2012,06,50,VT,VERMONT,408,616,19025
2011,2012,06,10,DE,DELAWARE,406,712,28451
2011,2012,06,54,WV,WEST VIRGINIA,397,693,15090
2011,2012,08,96,CO,CO Total Migration US and Foreign,77566,149540,4144907
2011,2012,08,97,CO,CO Total Migration US,75396,144925,4014705
2011,2012,08,98,CO,CO Total Migration Foreign,2170,4615,130202
2011,2012,08,08,CO,CO Non-migrants,1795419,3943762,130572239
2011,2012,08,06,CA,CALIFORNIA,8999,16571,488695
2011,2012,08,48,TX,TEXAS,8638,18240,501745
2011,2012,08,12,FL,FLORIDA,4678,8487,278661
2011,2012,08,04,AZ,ARIZONA,4405,8530,241555
2011,2012,08,53,WA,WASHINGTON,2656,5064,154665
2011,2012,08,57,FR,Foreign,2170,4615,130202
2011,2012,08,35,NM,NEW MEXICO,2157,4301,90016
2011,2012,08,17,IL,ILLINOIS,2038,3576,96854
2011,2012,08,56,WY,WYOMING,1993,3802,97867
2011,2012,08,36,NY,NEW YORK,1930,3076,115512
2011,2012,08,51,VA,VIRGINIA,1862,3911,114885
2011,2012,08,13,GA,GEORGIA,1747,3519,83695
2011,2012,08,20,KS,KANSAS,1726,3532,74309
2011,2012,08,37,NC,NORTH CAROLINA,1680,3379,83555
2011,2012,08,41,OR,OREGON,1668,2890,81590
2011,2012,08,49,UT,UTAH,1644,3766,99545
2011,2012,08,32,NV,NEVADA,1624,2988,78768
2011,2012,08,29,MO,MISSOURI,1510,2961,67549
2011,2012,08,40,OK,OKLAHOMA,1498,3149,71677
2011,2012,08,26,MI,MICHIGAN,1470,2663,74348
2011,2012,08,31,NE,NEBRASKA,1467,2918,61303
2011,2012,08,39,OH,OHIO,1388,2590,74854
2011,2012,08,27,MN,MINNESOTA,1368,2414,75139
2011,2012,08,42,PA,PENNSYLVANIA,1347,2338,85216
2011,2012,08,47,TN,TENNESSEE,1043,2081,52270
2011,2012,08,55,WI,WISCONSIN,1023,1844,46074
2011,2012,08,19,IA,IOWA,986,1821,44499
2011,2012,08,25,MA,MASSACHUSETTS,891,1426,50376
2011,2012,08,24,MD,MARYLAND,879,1731,57511
2011,2012,08,30,MT,MONTANA,871,1597,40434
2011,2012,08,15,HI,HAWAII,817,1626,37283
2011,2012,08,18,IN,INDIANA,810,1538,39141
2011,2012,08,16,ID,IDAHO,739,1582,36741
2011,2012,08,22,LA,LOUISIANA,721,1483,46106
2011,2012,08,45,SC,SOUTH CAROLINA,715,1407,36232
2011,2012,08,38,ND,NORTH DAKOTA,654,1343,38178
2011,2012,08,46,SD,SOUTH DAKOTA,642,1159,28474
2011,2012,08,01,AL,ALABAMA,624,1335,37114
2011,2012,08,34,NJ,NEW JERSEY,623,1169,42762
2011,2012,08,02,AK,ALASKA,589,1156,25889
2011,2012,08,05,AR,ARKANSAS,567,1144,25875
2011,2012,08,21,KY,KENTUCKY,524,1138,23280
2011,2012,08,28,MS,MISSISSIPPI,433,778,17318
2011,2012,08,09,CT,CONNECTICUT,390,661,31635
2011,2012,08,33,NH,NEW HAMPSHIRE,306,498,14632
2011,2012,08,23,ME,MAINE,259,442,11160
2011,2012,08,11,DC,DISTRICT OF COLUMBIA,251,346,14005
2011,2012,08,50,VT,VERMONT,178,274,6779
2011,2012,08,54,WV,WEST VIRGINIA,154,307,6567
2011,2012,08,44,RI,RHODE ISLAND,118,207,7888
2011,2012,08,10,DE,DELAWARE,96,167,4476
2011,2012,09,96,CT,CT Total Migration US and Foreign,46576,79787,5188463
2011,2012,09,97,CT,CT Total Migration US,44807,76481,4986716
2011,2012,09,98,CT,CT Total Migration Foreign,1769,3306,201747
2011,2012,09,09,CT,CT Non-migrants,1367856,2870405,133130211
2011,2012,09,36,NY,NEW YORK,8462,12979,1074969
2011,2012,09,12,FL,FLORIDA,6475,11437,1612598
2011,2012,09,25,MA,MASSACHUSETTS,4924,7767,329041
2011,2012,09,06,CA,CALIFORNIA,2554,4242,254122
2011,2012,09,34,NJ,NEW JERSEY,1965,3471,148798
2011,2012,09,57,FR,Foreign,1769,3306,201747
2011,2012,09,48,TX,TEXAS,1729,3196,157148
2011,2012,09,37,NC,NORTH CAROLINA,1698,3347,136296
2011,2012,09,42,PA,PENNSYLVANIA,1559,2766,105768
2011,2012,09,51,VA,VIRGINIA,1413,2667,141667
2011,2012,09,44,RI,RHODE ISLAND,1260,2051,86223
2011,2012,09,13,GA,GEORGIA,1246,2292,76063
2011,2012,09,45,SC,SOUTH CAROLINA,1011,1891,82052
2011,2012,09,24,MD,MARYLAND,839,1435,57612
2011,2012,09,17,IL,ILLINOIS,814,1471,87153
2011,2012,09,33,NH,NEW HAMPSHIRE,705,1214,60376
2011,2012,09,23,ME,MAINE,631,1109,36899
2011,2012,09,04,AZ,ARIZONA,630,1108,68527
2011,2012,09,08,CO,COLORADO,601,990,60016
2011,2012,09,39,OH,OHIO,541,1053,42074
2011,2012,09,53,WA,WASHINGTON,512,987,43876
2011,2012,09,50,VT,VERMONT,495,774,27928
2011,2012,09,26,MI,MICHIGAN,428,741,29821
2011,2012,09,47,TN,TENNESSEE,424,769,29855
2011,2012,09,11,DC,DISTRICT OF COLUMBIA,305,352,16788
2011,2012,09,27,MN,MINNESOTA,267,491,19315
2011,2012,09,18,IN,INDIANA,263,493,17809
2011,2012,09,32,NV,NEVADA,242,412,18546
2011,2012,09,15,HI,HAWAII,229,371,12380
2011,2012,09,55,WI,WISCONSIN,227,446,16269
2011,2012,09,29,MO,MISSOURI,224,410,15656
2011,2012,09,01,AL,ALABAMA,224,451,10054
2011,2012,09,41,OR,OREGON,203,344,12353
2011,2012,09,22,LA,LOUISIANA,184,299,-954
2011,2012,09,21,KY,KENTUCKY,178,323,12813
2011,2012,09,49,UT,UTAH,150,286,16456
2011,2012,09,10,DE,DELAWARE,148,240,8294
2011,2012,09,19,IA,IOWA,118,221,6396
2011,2012,09,35,NM,NEW MEXICO,110,166,7418
2011,2012,09,40,OK,OKLAHOMA,104,200,8148
2011,2012,09,20,KS,KANSAS,102,186,5890
2011,2012,09,02,AK,ALASKA,93,135,3829
2011,2012,09,28,MS,MISSISSIPPI,86,138,5531
2011,2012,09,05,AR,ARKANSAS,74,147,5080
2011,2012,09,54,WV,WEST VIRGINIA,71,111,3421
2011,2012,09,30,MT,MONTANA,61,91,3210
2011,2012,09,31,NE,NEBRASKA,57,123,4305
2011,2012,09,56,WY,WYOMING,50,78,2472
2011,2012,09,46,SD,SOUTH DAKOTA,48,79,1975
2011,2012,09,16,ID,IDAHO,44,86,3397
2011,2012,09,38,ND,NORTH DAKOTA,29,45,983
2011,2012,10,96,DE,DE Total Migration US and Foreign,15487,28145,905176
2011,2012,10,97,DE,DE Total Migration US,15062,27337,880842
2011,2012,10,98,DE,DE Total Migration Foreign,425,808,24333
2011,2012,10,10,DE,DE Non-migrants,335499,711607,21758217
2011,2012,10,42,PA,PENNSYLVANIA,3405,6254,196008
2011,2012,10,24,MD,MARYLAND,2306,4229,98426
2011,2012,10,12,FL,FLORIDA,1357,2321,95828
2011,2012,10,34,NJ,NEW JERSEY,1225,2107,76774
2011,2012,10,36,NY,NEW YORK,974,1518,80661
2011,2012,10,51,VA,VIRGINIA,736,1395,42478
2011,2012,10,48,TX,TEXAS,541,1066,31010
2011,2012,10,37,NC,NORTH CAROLINA,523,962,28701
2011,2012,10,13,GA,GEORGIA,484,885,18878
2011,2012,10,06,CA,CALIFORNIA,461,761,25766
2011,2012,10,57,FR,Foreign,425,808,24333
2011,2012,10,45,SC,SOUTH CAROLINA,239,489,15526
2011,2012,10,17,IL,ILLINOIS,201,406,17379
2011,2012,10,39,OH,OHIO,185,377,10565
2011,2012,10,25,MA,MASSACHUSETTS,175,292,14614
2011,2012,10,04,AZ,ARIZONA,147,286,9016
2011,2012,10,47,TN,TENNESSEE,131,257,9605
2011,2012,10,55,WI,WISCONSIN,131,431,4291
2011,2012,10,09,CT,CONNECTICUT,128,211,9700
2011,2012,10,08,CO,COLORADO,119,202,5445
2011,2012,10,53,WA,WASHINGTON,118,197,6420
2011,2012,10,26,MI,MICHIGAN,108,205,5059
2011,2012,10,11,DC,DISTRICT OF COLUMBIA,101,129,12870
2011,2012,10,54,WV,WEST VIRGINIA,79,130,2895
2011,2012,10,29,MO,MISSOURI,76,138,3343
2011,2012,10,21,KY,KENTUCKY,75,134,3132
2011,2012,10,18,IN,INDIANA,75,131,3237
2011,2012,10,01,AL,ALABAMA,74,183,4034
2011,2012,10,22,LA,LOUISIANA,67,120,3242
2011,2012,10,15,HI,HAWAII,62,114,6084
2011,2012,10,32,NV,NEVADA,61,103,2779
2011,2012,10,27,MN,MINNESOTA,54,111,2883
2011,2012,10,23,ME,MAINE,49,92,3826
2011,2012,10,19,IA,IOWA,47,89,3210
2011,2012,10,33,NH,NEW HAMPSHIRE,46,86,3368
2011,2012,10,46,SD,SOUTH DAKOTA,43,46,366
2011,2012,10,40,OK,OKLAHOMA,42,97,2379
2011,2012,10,28,MS,MISSISSIPPI,42,78,2837
2011,2012,10,49,UT,UTAH,40,84,1756
2011,2012,10,35,NM,NEW MEXICO,40,84,1868
2011,2012,10,20,KS,KANSAS,38,68,1318
2011,2012,10,05,AR,ARKANSAS,37,86,1388
2011,2012,10,41,OR,OREGON,36,52,2839
2011,2012,10,02,AK,ALASKA,32,60,1536
2011,2012,10,50,VT,VERMONT,28,41,2060
2011,2012,10,56,WY,WYOMING,26,46,1432
2011,2012,10,44,RI,RHODE ISLAND,23,32,661
2011,2012,10,31,NE,NEBRASKA,21,49,1056
2011,2012,10,38,ND,NORTH DAKOTA,19,33,676
2011,2012,10,16,ID,IDAHO,18,44,1066
2011,2012,10,30,MT,MONTANA,17,26,551
2011,2012,11,96,DC,DC Total Migration US and Foreign,28683,42957,2060569
2011,2012,11,97,DC,DC Total Migration US,27750,41454,1987764
2011,2012,11,98,DC,DC Total Migration Foreign,933,1503,72804
2011,2012,11,11,DC,DC Non-migrants,237523,399121,21449487
2011,2012,11,24,MD,MARYLAND,9434,16752,562529
2011,2012,11,51,VA,VIRGINIA,4861,6983,405580
2011,2012,11,36,NY,NEW YORK,2010,2425,154969
2011,2012,11,06,CA,CALIFORNIA,1749,2235,171675
2011,2012,11,12,FL,FLORIDA,969,1301,102811
2011,2012,11,57,FR,Foreign,933,1503,72804
2011,2012,11,48,TX,TEXAS,798,1149,55132
2011,2012,11,42,PA,PENNSYLVANIA,775,940,45109
2011,2012,11,25,MA,MASSACHUSETTS,738,900,49132
2011,2012,11,37,NC,NORTH CAROLINA,696,1055,46078
2011,2012,11,17,IL,ILLINOIS,686,825,54795
2011,2012,11,13,GA,GEORGIA,500,669,26985
2011,2012,11,34,NJ,NEW JERSEY,440,553,30869
2011,2012,11,08,CO,COLORADO,303,406,22517
2011,2012,11,53,WA,WASHINGTON,293,435,24404
2011,2012,11,39,OH,OHIO,279,376,21539
2011,2012,11,26,MI,MICHIGAN,272,362,13823
2011,2012,11,45,SC,SOUTH CAROLINA,200,299,10943
2011,2012,11,09,CT,CONNECTICUT,198,257,14015
2011,2012,11,47,TN,TENNESSEE,181,257,11940
2011,2012,11,27,MN,MINNESOTA,164,207,10486
2011,2012,11,55,WI,WISCONSIN,154,191,13003
2011,2012,11,22,LA,LOUISIANA,151,200,8277
2011,2012,11,41,OR,OREGON,148,188,8234
2011,2012,11,04,AZ,ARIZONA,148,219,10044
2011,2012,11,29,MO,MISSOURI,125,167,7769
2011,2012,11,18,IN,INDIANA,125,154,7560
2011,2012,11,01,AL,ALABAMA,115,164,6765
2011,2012,11,10,DE,DELAWARE,110,157,9638
2011,2012,11,32,NV,NEVADA,89,114,4354
2011,2012,11,21,KY,KENTUCKY,88,120,5268
2011,2012,11,23,ME,MAINE,77,107,7059
2011,2012,11,33,NH,NEW HAMPSHIRE,66,84,5171
2011,2012,11,35,NM,NEW MEXICO,65,95,7639
