url,path,content_type,status
https://datasciencebox.org/course-materials/_slides/u2-d20-considerations/u2-d20-considerations,,text/html; charset=UTF-8,skipped_html
https://datasciencebox.org/course-materials/_slides/u2-d21-functions/u2-d21-functions,,text/html; charset=UTF-8,skipped_html
https://datasciencebox.org/course-materials/_slides/u2-d22-iteration/u2-d22-iteration,,text/html; charset=UTF-8,skipped_html
https://datasciencebox.org/course-materials/lab-instructions/lab-01/lab-01-hello-r,,text/html; charset=UTF-8,skipped_html
https://datasciencebox.org/course-materials/lab-instructions/lab-02/lab-02-plastic-waste,,text/html; charset=UTF-8,skipped_html
https://datasciencebox.org/course-materials/lab-instructions/lab-03/lab-03-nobel-laureates,,text/html; charset=UTF-8,skipped_html
https://datasciencebox.org/course-materials/lab-instructions/lab-04/lab-04-viz-sp-data,,text/html; charset=UTF-8,skipped_html
https://datasciencebox.org/course-materials/lab-instructions/lab-05/lab-05-wrangle-sp-data,,text/html; charset=UTF-8,skipped_html
https://datasciencebox.org/course-materials/lab-instructions/lab-06/lab-06-sad-plots,,text/html; charset=UTF-8,skipped_html
https://datasciencebox.org/course-materials/lab-instructions/lab-07/lab-07-simpsons-paradox,,text/html; charset=UTF-8,skipped_html
https://datasciencebox.org/course-materials/lab-instructions/lab-08/lab-08-uoe-art,,text/html; charset=UTF-8,skipped_html
https://datasciencebox.org/02-ethics,,text/html; charset=UTF-8,skipped_html
https://github.com/rstudio-education/datascience-box/edit/main/02-ethics.qmd,,text/html; charset=utf-8,skipped_html
https://datasciencebox.org/course-materials/_slides/u3-d01-misrepresentation/u3-d01-misrepresentation,,text/html; charset=UTF-8,skipped_html
https://datasciencebox.org/course-materials/_slides/u3-d02-privacy/u3-d02-privacy,,text/html; charset=UTF-8,skipped_html
https://datasciencebox.org/course-materials/_slides/u3-d03-algorithmic-bias/u3-d03-algorithmic-bias,,text/html; charset=UTF-8,skipped_html
https://datasciencebox.org/course-materials/lab-instructions/lab-09/lab-09-better-viz,,text/html; charset=UTF-8,skipped_html
https://datasciencebox.org/02-making-rigorous-conclusions,,text/html; charset=UTF-8,skipped_html
https://github.com/rstudio-education/datascience-box/edit/main/02-making-rigorous-conclusions.qmd,,text/html; charset=utf-8,skipped_html
https://datasciencebox.org/course-materials/_slides/u4-d01-language-of-models/u4-d01-language-of-models,,text/html; charset=UTF-8,skipped_html
https://datasciencebox.org/course-materials/_slides/u4-d02-fitting-interpreting-models/u4-d02-fitting-interpreting-models,,text/html; charset=UTF-8,skipped_html
https://datasciencebox.org/course-materials/_slides/u4-d03-modeling-nonlinear-relationships/u4-d03-modeling-nonlinear-relationships,,text/html; charset=UTF-8,skipped_html
https://datasciencebox.org/course-materials/_slides/u4-d04-model-multiple-predictors/u4-d04-model-multiple-predictors,,text/html; charset=UTF-8,skipped_html
https://datasciencebox.org/course-materials/_slides/u4-d05-more-model-multiple-predictors/u4-d05-more-model-multiple-predictors,,text/html; charset=UTF-8,skipped_html
https://datasciencebox.org/course-materials/_slides/u4-d06-logistic-reg/u4-d06-logistic-reg,,text/html; charset=UTF-8,skipped_html
https://datasciencebox.org/course-materials/_slides/u4-d07-prediction-overfitting/u4-d07-prediction-overfitting,,text/html; charset=UTF-8,skipped_html
https://datasciencebox.org/course-materials/_slides/u4-d08-feature-engineering/u4-d08-feature-engineering,,text/html; charset=UTF-8,skipped_html
https://datasciencebox.org/course-materials/_slides/u4-d09-cross-validation/u4-d09-cross-validation,,text/html; charset=UTF-8,skipped_html
https://github.com/rstudio-education/datascience-box/tree/master/course-materials/application-exercises/ae-09-feat-eng-cv/theoffice.qmd,,text/html; charset=utf-8,skipped_html
https://datasciencebox.org/course-materials/_slides/u4-d10-quantify-uncertainty/u4-d10-quantify-uncertainty,,text/html; charset=UTF-8,skipped_html
https://datasciencebox.org/course-materials/_slides/u4-d11-bootstrap/u4-d11-bootstrap,,text/html; charset=UTF-8,skipped_html
https://datasciencebox.org/course-materials/_slides/u4-d12-hypothesis-testing/u4-d12-hypothesis-testing,,text/html; charset=UTF-8,skipped_html
https://datasciencebox.org/course-materials/_slides/u4-d13-inference-overview/u4-d13-inference-overview,,text/html; charset=UTF-8,skipped_html
https://datasciencebox.org/course-materials/lab-instructions/lab-10/lab-10-slr-course-evals,,text/html; charset=UTF-8,skipped_html
https://datasciencebox.org/course-materials/lab-instructions/lab-11/lab-11-mlr-course-evals,,text/html; charset=UTF-8,skipped_html
https://datasciencebox.org/course-materials/lab-instructions/lab-12/lab-12-inference-smoking,,text/html; charset=UTF-8,skipped_html
https://datasciencebox.org/02-looking-further,,text/html; charset=UTF-8,skipped_html
https://github.com/rstudio-education/datascience-box/edit/main/02-looking-further.qmd,,text/html; charset=utf-8,skipped_html
https://datasciencebox.org/course-materials/_slides/u5-d01-text-analysis/u5-d01-text-analysis,,text/html; charset=UTF-8,skipped_html
https://datasciencebox.org/course-materials/_slides/u5-d02-comparing-texts/u5-d02-comparing-texts,,text/html; charset=UTF-8,skipped_html
https://datasciencebox.org/course-materials/_slides/u5-d03-interactive-web-app/u5-d03-interactive-web-app,,text/html; charset=UTF-8,skipped_html
https://datasciencebox.org/course-materials/_slides/u5-d04-machine-learning/u5-d04-machine-learning,,text/html; charset=UTF-8,skipped_html
https://datasciencebox.org/course-materials/_slides/u5-d05-shiny-1/u5-d05-shiny-1.pdf,/Users/jackb/GitHub/data-adventures/sandbox/data-science-box-questions/downloads/datasciencebox.org/course-materials/_slides/u5-d05-shiny-1/u5-d05-shiny-1-b3adc0031d.pdf,application/pdf,downloaded
https://datasciencebox.org/course-materials/_slides/u5-d05-shiny-2/u5-d05-shiny-2.pdf,,,download_error: HTTP Error 404: Not Found
https://datasciencebox.org/course-materials/_slides/u5-d07-bayes-inf/u5-d07-bayes-inf,,text/html; charset=UTF-8,skipped_html
https://datasciencebox.org/course-materials/lab-instructions/lab-13/lab-13-work-on-projects,,text/html; charset=UTF-8,skipped_html
https://datasciencebox.org/course-materials/lab-instructions/lab-14/lab-14-collaborating-on-github,,text/html; charset=UTF-8,skipped_html
https://github.com/rstudio-education/datascience-box/edit/main/02-interactive-tutorials.qmd,,text/html; charset=utf-8,skipped_html
https://github.com/rstudio-education/datascience-box/edit/main/LICENSE.md,,text/html; charset=utf-8,skipped_html
https://github.com/rstudio-education/datascience-box/edit/main/CODE_OF_CONDUCT.md,,text/html; charset=utf-8,skipped_html
https://github.com/rstudio-education/datascience-box/edit/main/01-overview.qmd,,text/html; charset=utf-8,skipped_html
https://github.com/rstudio-education/datascience-box/edit/main/01-design-principles.qmd,,text/html; charset=utf-8,skipped_html
https://github.com/rstudio-education/datascience-box/edit/main/01-topics.qmd,,text/html; charset=utf-8,skipped_html
https://github.com/rstudio-education/datascience-box/edit/main/01-tech-stack.qmd,,text/html; charset=utf-8,skipped_html
https://github.com/rstudio-education/datascience-box/edit/main/01-community.qmd,,text/html; charset=utf-8,skipped_html
https://datasciencebox.org/03-access-r,,text/html; charset=UTF-8,skipped_html
