url,path,content_type,status
https://www.openintro.org/go?id=stitz_zeager_com_prereqs_ch0_pdf&referrer=/book/cat/index.php,,,listed
https://www.openintro.org/go?id=apex4&referrer=/book/apex/index.php,,,listed
https://www.openintro.org/go?id=apex4_3d&referrer=/book/apex/index.php,,,listed
https://www.openintro.org/go?id=register&referrer=/book/apex/index.php,,,listed
https://www.openintro.org/go?id=linalg4&referrer=/book/linalg/index.php,,,listed
https://www.openintro.org/go?id=linalg4_solutions&referrer=/book/linalg/index.php,,,listed
https://www.openintro.org/go?id=linalg4_hefferon_syllabus&referrer=/book/linalg/index.php,,,listed
https://www.openintro.org/go?id=linalg4_ashline_syllabus&referrer=/book/linalg/index.php,,,listed
https://www.openintro.org/thread?topic=94,,,listed
https://www.openintro.org/go?id=register&referrer=/teachers/index.php,,,listed
https://www.openintro.org/article/2021-02-15-why-dont-we-release-all-exercise-solutions,,,listed
https://www.openintro.org/article/2011-02-01-new-sections-exercises-solutions-and-online-resources,,,listed
https://www.openintro.org/article/2011-01-04-updated-exercises-for-the-new-year,,,listed
https://www.openintro.org/article/2010-11-01-updates-to-ch-2-3-5-new-exercises-in-ch-1,,,listed
